"frameCount";"StaticqueueDensity";"currentNoOfBlobs"
"1359";"12";"2"
"1360";"12";"2"
"1361";"13";"1"
"1362";"12";"2"
"1363";"12";"2"
"1364";"13";"1"
"1365";"12";"2"
"1366";"12";"2"
"1367";"12";"1"
"1368";"12";"3"
"1369";"12";"3"
"1370";"12";"1"
"1371";"12";"2"
"1372";"12";"2"
"1373";"13";"1"
"1374";"12";"2"
"1375";"12";"2"
"1376";"14";"0"
"1377";"13";"2"
"1378";"13";"2"
"1379";"15";"0"
"1380";"14";"2"
"1381";"14";"2"
"1382";"15";"0"
"1383";"14";"1"
"1384";"14";"1"
"1385";"14";"1"
"1386";"14";"1"
"1387";"14";"1"
"1388";"14";"0"
"1389";"14";"1"
"1390";"14";"1"
"1391";"14";"0"
"1392";"14";"0"
"1393";"14";"1"
"1394";"14";"0"
"1395";"14";"0"
"1396";"14";"2"
"1397";"14";"0"
"1398";"14";"1"
"1399";"14";"2"
"1400";"14";"0"
"1401";"14";"2"
"1402";"14";"2"
"1403";"14";"0"
"1404";"14";"0"
"1405";"14";"0"
"1406";"14";"0"
"1407";"14";"1"
"1408";"14";"1"
"1409";"14";"0"
"1410";"14";"1"
"1411";"14";"1"
"1412";"14";"0"
"1413";"14";"0"
"1414";"14";"0"
"1415";"14";"0"
"1416";"14";"1"
"1417";"14";"1"
"1418";"14";"0"
"1419";"14";"0"
"1420";"14";"0"
"1421";"14";"0"
"1422";"14";"0"
"1423";"14";"0"
"1424";"14";"0"
"1425";"14";"0"
"1426";"14";"0"
"1427";"14";"0"
"1428";"14";"0"
"1429";"14";"0"
"1430";"13";"1"
"1431";"14";"0"
"1432";"14";"0"
"1433";"14";"0"
"1434";"14";"0"
"1435";"14";"1"
"1436";"14";"0"
"1437";"14";"1"
"1438";"14";"1"
"1439";"14";"1"
"1440";"14";"1"
"1441";"13";"2"
"1442";"15";"0"
"1443";"13";"3"
"1444";"13";"2"
"1445";"15";"0"
"1446";"13";"2"
"1447";"14";"1"
"1448";"13";"3"
"1449";"11";"4"
"1450";"10";"6"
"1451";"14";"2"
"1452";"11";"4"
"1453";"10";"5"
"1454";"14";"1"
"1455";"10";"5"
"1456";"11";"4"
"1457";"11";"4"
"1458";"6";"9"
"1459";"9";"6"
"1460";"13";"2"
"1461";"6";"11"
"1462";"10";"7"
"1463";"14";"3"
"1464";"10";"8"
"1465";"9";"9"
"1466";"15";"3"
"1467";"13";"5"
"1468";"10";"11"
"1469";"15";"5"
"1470";"13";"9"
"1471";"13";"10"
"1472";"15";"4"
"1473";"13";"11"
"1474";"13";"11"
"1475";"15";"6"
"1476";"14";"10"
"1477";"12";"12"
"1478";"15";"4"
"1479";"13";"10"
"1480";"11";"11"
"1481";"15";"5"
"1482";"13";"11"
"1483";"10";"14"
"1484";"15";"7"
"1485";"11";"13"
"1486";"10";"14"
"1487";"15";"5"
"1488";"12";"14"
"1489";"14";"12"
"1490";"15";"6"
"1491";"13";"16"
"1492";"14";"15"
"1493";"15";"9"
"1494";"13";"15"
"1495";"11";"15"
"1496";"15";"7"
"1497";"10";"15"
"1498";"11";"14"
"1499";"14";"11"
"1500";"13";"12"
"1501";"13";"10"
"1502";"15";"5"
"1503";"11";"15"
"1504";"15";"11"
"1505";"15";"8"
"1506";"12";"14"
"1507";"12";"14"
"1508";"15";"6"
"1509";"14";"11"
"1510";"12";"13"
"1511";"15";"6"
"1512";"15";"9"
"1513";"12";"14"
"1514";"15";"3"
"1515";"11";"11"
"1516";"11";"12"
"1517";"15";"6"
"1518";"9";"14"
"1519";"10";"13"
"1520";"15";"7"
"1521";"11";"14"
"1522";"12";"13"
"1523";"15";"9"
"1524";"14";"14"
"1525";"14";"13"
"1526";"15";"6"
"1527";"11";"14"
"1528";"15";"10"
"1529";"15";"5"
"1530";"12";"13"
"1531";"11";"12"
"1532";"15";"5"
"1533";"13";"10"
"1534";"13";"13"
"1535";"15";"6"
"1536";"12";"14"
"1537";"12";"12"
"1538";"15";"5"
"1539";"11";"12"
"1540";"11";"12"
"1541";"15";"4"
"1542";"11";"12"
"1543";"12";"11"
"1544";"15";"2"
"1545";"10";"12"
"1546";"10";"12"
"1547";"15";"3"
"1548";"13";"9"
"1549";"12";"11"
"1550";"15";"3"
"1551";"11";"10"
"1552";"13";"8"
"1553";"15";"3"
"1554";"15";"7"
"1555";"11";"11"
"1556";"14";"8"
"1557";"12";"10"
"1558";"9";"12"
"1559";"14";"7"
"1560";"12";"14"
"1561";"14";"12"
"1562";"13";"13"
"1563";"13";"14"
"1564";"12";"13"
"1565";"15";"10"
"1566";"14";"14"
"1567";"12";"14"
"1568";"15";"10"
"1569";"12";"13"
"1570";"11";"12"
"1571";"12";"11"
"1572";"12";"11"
"1573";"12";"11"
"1574";"11";"12"
"1575";"12";"11"
"1576";"11";"13"
"1577";"8";"15"
"1578";"11";"12"
"1579";"10";"12"
"1580";"9";"13"
"1581";"11";"11"
"1582";"11";"11"
"1583";"9";"11"
"1584";"10";"10"
"1585";"9";"10"
"1586";"9";"8"
"1587";"8";"10"
"1588";"6";"13"
"1589";"6";"10"
"1590";"6";"10"
"1591";"5";"11"
"1592";"4";"10"
"1593";"4";"13"
"1594";"6";"11"
"1595";"10";"7"
"1596";"10";"12"
"1597";"8";"11"
"1598";"10";"9"
"1599";"7";"12"
"1600";"6";"13"
"1601";"9";"10"
"1602";"8";"11"
"1603";"9";"10"
"1604";"11";"8"
"1605";"7";"12"
"1606";"7";"12"
"1607";"6";"13"
"1608";"9";"10"
"1609";"8";"12"
"1610";"10";"10"
"1611";"7";"14"
"1612";"9";"12"
"1613";"13";"8"
"1614";"10";"13"
"1615";"10";"13"
"1616";"14";"9"
"1617";"14";"10"
"1618";"13";"14"
"1619";"15";"9"
"1620";"12";"11"
"1621";"11";"13"
"1622";"13";"11"
"1623";"13";"11"
"1624";"13";"12"
"1625";"14";"11"
"1626";"14";"12"
"1627";"13";"13"
"1628";"12";"8"
"1629";"10";"10"
"1630";"9";"11"
"1631";"8";"8"
"1632";"9";"7"
"1633";"6";"11"
"1634";"9";"8"
"1635";"7";"9"
"1636";"6";"10"
"1637";"3";"11"
"1638";"5";"9"
"1639";"1";"14"
"1640";"3";"12"
"1641";"6";"9"
"1642";"4";"11"
"1643";"2";"15"
"1644";"5";"12"
"1645";"5";"12"
"1646";"8";"9"
"1647";"7";"10"
"1648";"3";"13"
"1649";"3";"13"
"1650";"2";"11"
"1651";"1";"13"
"1652";"3";"11"
"1653";"0";"14"
"1654";"0";"15"
"1655";"2";"13"
"1656";"4";"11"
"1657";"3";"13"
"1658";"3";"12"
"1659";"5";"10"
"1660";"4";"10"
"1661";"2";"13"
"1662";"2";"13"
"1663";"1";"12"
"1664";"1";"14"
"1665";"1";"12"
"1666";"2";"11"
"1667";"0";"15"
"1668";"0";"17"
"1669";"0";"15"
"1670";"3";"12"
"1671";"3";"16"
"1672";"4";"15"
"1673";"6";"13"
"1674";"6";"13"
"1675";"4";"14"
"1676";"6";"12"
"1677";"5";"13"
"1678";"6";"12"
"1679";"6";"12"
"1680";"5";"17"
"1681";"6";"16"
"1682";"11";"11"
"1683";"9";"16"
"1684";"8";"16"
"1685";"12";"12"
"1686";"10";"17"
"1687";"10";"16"
"1688";"15";"11"
"1689";"13";"14"
"1690";"15";"12"
"1691";"15";"9"
"1692";"13";"12"
"1693";"12";"13"
"1694";"15";"8"
"1695";"13";"13"
"1696";"11";"15"
"1697";"15";"8"
"1698";"14";"10"
"1699";"15";"6"
"1700";"13";"6"
"1701";"11";"8"
"1702";"11";"7"
"1703";"11";"6"
"1704";"10";"7"
"1705";"8";"8"
"1706";"10";"6"
"1707";"7";"9"
"1708";"7";"9"
"1709";"7";"7"
"1710";"5";"9"
"1711";"5";"10"
"1712";"5";"8"
"1713";"2";"11"
"1714";"1";"9"
"1715";"1";"10"
"1716";"0";"9"
"1717";"0";"9"
"1718";"0";"9"
"1719";"0";"12"
"1720";"0";"11"
"1721";"3";"8"
"1722";"3";"9"
"1723";"3";"7"
"1724";"3";"7"
"1725";"3";"8"
"1726";"3";"9"
"1727";"3";"7"
"1728";"3";"9"
"1729";"3";"9"
"1730";"3";"5"
"1731";"2";"9"
"1732";"0";"11"
"1733";"0";"7"
"1734";"0";"9"
"1735";"0";"10"
"1736";"1";"9"
"1737";"0";"13"
"1738";"0";"12"
"1739";"6";"6"
"1740";"5";"13"
"1741";"4";"11"
"1742";"8";"7"
"1743";"7";"12"
"1744";"7";"12"
"1745";"7";"8"
"1746";"6";"10"
"1747";"5";"11"
"1748";"10";"6"
"1749";"6";"12"
"1750";"8";"10"
"1751";"14";"4"
"1752";"10";"10"
"1753";"9";"12"
"1754";"15";"5"
"1755";"11";"13"
"1756";"11";"13"
"1757";"15";"7"
"1758";"13";"13"
"1759";"12";"12"
"1760";"15";"7"
"1761";"14";"8"
"1762";"13";"11"
"1763";"15";"6"
"1764";"14";"9"
"1765";"14";"9"
"1766";"15";"7"
"1767";"12";"11"
"1768";"15";"8"
"1769";"15";"7"
"1770";"15";"8"
"1771";"15";"8"
"1772";"15";"8"
"1773";"13";"8"
"1774";"13";"8"
"1775";"15";"5"
"1776";"12";"11"
"1777";"15";"8"
"1778";"15";"4"
"1779";"11";"8"
"1780";"10";"9"
"1781";"15";"4"
"1782";"10";"9"
"1783";"9";"9"
"1784";"13";"5"
"1785";"10";"9"
"1786";"9";"9"
"1787";"14";"4"
"1788";"10";"9"
"1789";"12";"7"
"1790";"15";"3"
"1791";"10";"8"
"1792";"10";"8"
"1793";"14";"4"
"1794";"11";"9"
"1795";"11";"8"
"1796";"15";"4"
"1797";"12";"7"
"1798";"11";"8"
"1799";"15";"2"
"1800";"10";"10"
"1801";"11";"9"
"1802";"15";"4"
"1803";"13";"9"
"1804";"11";"10"
"1805";"15";"5"
"1806";"12";"11"
"1807";"13";"10"
"1808";"15";"4"
"1809";"15";"7"
"1810";"14";"8"
"1811";"13";"9"
"1812";"13";"9"
"1813";"12";"11"
"1814";"15";"7"
"1815";"12";"11"
"1816";"12";"11"
"1817";"15";"5"
"1818";"11";"10"
"1819";"11";"9"
"1820";"15";"5"
"1821";"13";"8"
"1822";"14";"7"
"1823";"15";"4"
"1824";"13";"7"
"1825";"13";"7"
"1826";"14";"6"
"1827";"12";"8"
"1828";"11";"8"
"1829";"15";"4"
"1830";"15";"8"
"1831";"15";"6"
"1832";"14";"5"
"1833";"12";"7"
"1834";"11";"7"
"1835";"11";"6"
"1836";"10";"9"
"1837";"12";"7"
"1838";"13";"6"
"1839";"11";"8"
"1840";"11";"8"
"1841";"11";"8"
"1842";"11";"8"
"1843";"12";"7"
"1844";"12";"5"
"1845";"11";"6"
"1846";"11";"7"
"1847";"9";"7"
"1848";"10";"6"
"1849";"10";"6"
"1850";"8";"8"
"1851";"9";"7"
"1852";"9";"6"
"1853";"7";"8"
"1854";"7";"8"
"1855";"7";"6"
"1856";"5";"7"
"1857";"6";"6"
"1858";"6";"6"
"1859";"9";"3"
"1860";"7";"7"
"1861";"7";"5"
"1862";"9";"3"
"1863";"9";"4"
"1864";"9";"4"
"1865";"9";"2"
"1866";"7";"5"
"1867";"8";"4"
"1868";"7";"4"
"1869";"9";"2"
"1870";"7";"5"
"1871";"7";"6"
"1872";"9";"4"
"1873";"9";"4"
"1874";"6";"6"
"1875";"8";"4"
"1876";"8";"6"
"1877";"8";"4"
"1878";"9";"3"
"1879";"7";"5"
"1880";"5";"7"
"1881";"5";"8"
"1882";"5";"5"
"1883";"5";"5"
"1884";"5";"6"
"1885";"3";"9"
"1886";"5";"7"
"1887";"6";"6"
"1888";"5";"5"
"1889";"4";"8"
"1890";"6";"6"
"1891";"2";"11"
"1892";"3";"10"
"1893";"5";"8"
"1894";"2";"9"
"1895";"1";"10"
"1896";"0";"10"
"1897";"0";"10"
"1898";"0";"10"
"1899";"0";"11"
"1900";"0";"11"
"1901";"0";"11"
"1902";"0";"15"
"1903";"3";"12"
"1904";"5";"10"
"1905";"5";"10"
"1906";"3";"12"
"1907";"5";"10"
"1908";"5";"9"
"1909";"5";"9"
"1910";"2";"10"
"1911";"1";"9"
"1912";"3";"7"
"1913";"1";"8"
"1914";"1";"8"
"1915";"0";"9"
"1916";"2";"7"
"1917";"2";"9"
"1918";"2";"10"
"1919";"2";"9"
"1920";"3";"8"
"1921";"5";"6"
"1922";"3";"7"
"1923";"2";"8"
"1924";"4";"6"
"1925";"4";"5"
"1926";"4";"5"
"1927";"6";"3"
"1928";"3";"7"
"1929";"5";"5"
"1930";"6";"4"
"1931";"5";"4"
"1932";"4";"5"
"1933";"4";"5"
"1934";"4";"4"
"1935";"4";"4"
"1936";"3";"5"
"1937";"3";"4"
"1938";"3";"4"
"1939";"3";"4"
"1940";"3";"3"
"1941";"3";"4"
"1942";"2";"7"
"1943";"6";"3"
"1944";"6";"3"
"1945";"5";"5"
"1946";"8";"2"
"1947";"7";"5"
"1948";"7";"5"
"1949";"7";"3"
"1950";"7";"4"
"1951";"7";"4"
"1952";"7";"3"
"1953";"7";"3"
"1954";"7";"3"
"1955";"7";"3"
"1956";"7";"4"
"1957";"7";"3"
"1958";"7";"3"
"1959";"7";"3"
"1960";"7";"3"
"1961";"7";"1"
"1962";"7";"1"
"1963";"7";"1"
"1964";"7";"0"
"1965";"7";"0"
"1966";"7";"0"
"1967";"7";"0"
"1968";"7";"0"
"1969";"7";"0"
"1970";"7";"0"
"1971";"7";"0"
"1972";"7";"1"
"1973";"7";"0"
"1974";"7";"0"
"1975";"7";"0"
"1976";"7";"0"
"1977";"7";"0"
"1978";"7";"0"
"1979";"7";"0"
"1980";"7";"0"
"1981";"7";"0"
"1982";"7";"0"
"1983";"7";"1"
"1984";"7";"1"
"1985";"7";"0"
"1986";"7";"0"
"1987";"7";"0"
"1988";"7";"0"
"1989";"7";"0"
"1990";"7";"0"
"1991";"7";"0"
"1992";"7";"0"
"1993";"7";"0"
"1994";"7";"0"
"1995";"7";"1"
"1996";"7";"0"
"1997";"7";"0"
"1998";"7";"0"
"1999";"7";"0"
"2000";"7";"1"
"2001";"7";"1"
"2002";"7";"0"
"2003";"7";"1"
"2004";"7";"1"
"2005";"7";"1"
"2006";"6";"2"
"2007";"6";"2"
"2008";"4";"4"
"2009";"4";"2"
"2010";"4";"3"
"2011";"3";"3"
"2012";"3";"4"
"2013";"1";"4"
"2014";"2";"3"
"2015";"2";"4"
"2016";"2";"3"
"2017";"2";"3"
"2018";"1";"4"
"2019";"2";"3"
"2020";"0";"6"
"2021";"0";"9"
"2022";"4";"5"
"2023";"4";"6"
"2024";"3";"8"
"2025";"3";"7"
"2026";"3";"6"
"2027";"3";"6"
"2028";"3";"7"
"2029";"4";"6"
"2030";"5";"5"
"2031";"5";"5"
"2032";"5";"5"
"2033";"5";"5"
"2034";"4";"5"
"2035";"4";"6"
"2036";"3";"6"
"2037";"5";"4"
"2038";"7";"2"
"2039";"5";"4"
"2040";"7";"2"
"2041";"6";"3"
"2042";"6";"2"
"2043";"6";"2"
"2044";"6";"1"
"2045";"6";"3"
"2046";"6";"3"
"2047";"6";"1"
"2048";"6";"1"
"2049";"6";"1"
"2050";"6";"2"
"2051";"6";"2"
"2052";"6";"2"
"2053";"6";"2"
"2054";"6";"1"
"2055";"4";"4"
"2056";"7";"1"
"2057";"7";"2"
"2058";"7";"1"
"2059";"7";"3"
"2060";"7";"1"
"2061";"6";"2"
"2062";"5";"3"
"2063";"7";"1"
"2064";"6";"3"
"2065";"6";"3"
"2066";"7";"2"
"2067";"7";"2"
"2068";"7";"1"
"2069";"7";"1"
"2070";"7";"2"
"2071";"6";"1"
"2072";"5";"2"
"2073";"5";"1"
"2074";"4";"2"
"2075";"5";"1"
"2076";"5";"0"
"2077";"5";"1"
"2078";"5";"1"
"2079";"5";"1"
"2080";"5";"0"
"2081";"5";"0"
"2082";"5";"1"
"2083";"5";"0"
"2084";"5";"0"
"2085";"5";"1"
"2086";"4";"2"
"2087";"5";"1"
"2088";"5";"1"
"2089";"5";"1"
"2090";"5";"0"
"2091";"4";"1"
"2092";"4";"1"
"2093";"4";"1"
"2094";"4";"1"
"2095";"4";"0"
"2096";"4";"1"
"2097";"4";"1"
"2098";"4";"0"
"2099";"4";"1"
"2100";"3";"2"
"2101";"3";"2"
"2102";"5";"0"
"2103";"5";"2"
"2104";"5";"2"
"2105";"5";"1"
"2106";"4";"2"
"2107";"4";"1"
"2108";"2";"3"
"2109";"2";"1"
"2110";"2";"1"
"2111";"2";"2"
"2112";"2";"1"
"2113";"1";"2"
"2114";"2";"1"
"2115";"1";"2"
"2116";"2";"1"
"2117";"2";"0"
"2118";"1";"1"
"2119";"1";"3"
"2120";"3";"1"
"2121";"3";"1"
"2122";"3";"1"
"2123";"3";"2"
"2124";"3";"3"
"2125";"2";"5"
"2126";"6";"1"
"2127";"4";"3"
"2128";"4";"2"
"2129";"4";"2"
"2130";"2";"4"
"2131";"2";"3"
"2132";"2";"2"
"2133";"2";"3"
"2134";"2";"2"
"2135";"2";"3"
"2136";"4";"1"
"2137";"4";"1"
"2138";"2";"3"
"2139";"3";"2"
"2140";"3";"2"
"2141";"2";"3"
"2142";"0";"5"
"2143";"0";"5"
"2144";"2";"3"
"2145";"1";"5"
"2146";"3";"3"
"2147";"4";"2"
"2148";"2";"5"
"2149";"2";"5"
"2150";"2";"4"
"2151";"2";"4"
"2152";"1";"4"
"2153";"2";"3"
"2154";"1";"5"
"2155";"2";"4"
"2156";"2";"2"
"2157";"1";"3"
"2158";"0";"3"
"2159";"1";"2"
"2160";"0";"3"
"2161";"0";"2"
"2162";"0";"2"
"2163";"0";"4"
"2164";"0";"5"
"2165";"0";"5"
"2166";"0";"5"
"2167";"1";"4"
"2168";"0";"4"
"2169";"0";"4"
"2170";"0";"3"
"2171";"0";"5"
"2172";"1";"4"
"2173";"1";"4"
"2174";"0";"4"
"2175";"0";"4"
"2176";"0";"5"
"2177";"0";"5"
"2178";"0";"6"
"2179";"1";"5"
"2180";"1";"4"
"2181";"1";"4"
"2182";"1";"4"
"2183";"2";"3"
"2184";"2";"3"
"2185";"3";"2"
"2186";"2";"2"
"2187";"2";"2"
"2188";"2";"2"
"2189";"2";"1"
"2190";"0";"4"
"2191";"1";"3"
"2192";"1";"2"
"2193";"1";"3"
"2194";"2";"2"
"2195";"2";"2"
"2196";"2";"2"
"2197";"2";"2"
"2198";"2";"2"
"2199";"2";"2"
"2200";"0";"4"
"2201";"3";"1"
"2202";"3";"1"
"2203";"3";"2"
"2204";"3";"1"
"2205";"3";"1"
"2206";"3";"1"
"2207";"3";"1"
"2208";"2";"2"
"2209";"2";"2"
"2210";"2";"1"
"2211";"2";"1"
"2212";"2";"1"
"2213";"2";"1"
"2214";"1";"3"
"2215";"1";"1"
"2216";"1";"1"
"2217";"1";"1"
"2218";"1";"1"
"2219";"1";"0"
"2220";"1";"1"
"2221";"0";"2"
"2222";"1";"1"
"2223";"1";"1"
"2224";"1";"1"
"2225";"1";"1"
"2226";"0";"2"
"2227";"1";"1"
"2228";"1";"1"
"2229";"0";"2"
"2230";"0";"2"
"2231";"1";"1"
"2232";"1";"1"
"2233";"1";"1"
"2234";"1";"1"
"2235";"1";"1"
"2236";"1";"1"
"2237";"1";"1"
"2238";"1";"1"
"2239";"1";"1"
"2240";"1";"0"
"2241";"0";"1"
"2242";"1";"0"
"2243";"1";"1"
"2244";"0";"2"
"2245";"0";"2"
"2246";"1";"1"
"2247";"0";"2"
"2248";"1";"1"
"2249";"1";"1"
"2250";"1";"1"
"2251";"1";"1"
"2252";"1";"0"
"2253";"0";"1"
"2254";"0";"1"
"2255";"0";"0"
"2256";"0";"1"
"2257";"0";"3"
"2258";"2";"1"
"2259";"2";"1"
"2260";"1";"2"
"2261";"3";"0"
"2262";"3";"1"
"2263";"2";"1"
"2264";"3";"0"
"2265";"2";"2"
"2266";"3";"1"
"2267";"3";"0"
"2268";"3";"0"
"2269";"3";"0"
"2270";"3";"1"
"2271";"2";"2"
"2272";"2";"3"
"2273";"5";"0"
"2274";"5";"1"
"2275";"4";"2"
"2276";"4";"1"
"2277";"4";"1"
"2278";"4";"1"
"2279";"4";"1"
"2280";"2";"3"
"2281";"3";"2"
"2282";"4";"1"
"2283";"3";"2"
"2284";"4";"1"
"2285";"4";"1"
"2286";"4";"1"
"2287";"4";"1"
"2288";"4";"1"
"2289";"3";"2"
"2290";"3";"2"
"2291";"4";"1"
"2292";"4";"1"
"2293";"4";"1"
"2294";"4";"1"
"2295";"4";"1"
"2296";"4";"1"
"2297";"4";"1"
"2298";"3";"2"
"2299";"4";"1"
"2300";"4";"1"
"2301";"3";"2"
"2302";"3";"2"
"2303";"3";"2"
"2304";"3";"3"
"2305";"2";"4"
"2306";"2";"2"
"2307";"2";"2"
"2308";"2";"3"
"2309";"2";"2"
"2310";"2";"2"
"2311";"2";"2"
"2312";"2";"3"
"2313";"2";"3"
"2314";"1";"4"
"2315";"2";"3"
"2316";"2";"3"
"2317";"1";"3"
"2318";"1";"3"
"2319";"1";"4"
"2320";"1";"4"
"2321";"1";"3"
"2322";"1";"3"
"2323";"1";"3"
"2324";"1";"3"
"2325";"1";"4"
"2326";"3";"2"
"2327";"3";"2"
"2328";"3";"2"
"2329";"2";"4"
"2330";"4";"2"
"2331";"4";"3"
"2332";"3";"4"
"2333";"5";"2"
"2334";"5";"2"
"2335";"5";"1"
"2336";"5";"1"
"2337";"5";"2"
"2338";"5";"2"
"2339";"5";"2"
"2340";"5";"2"
"2341";"4";"4"
"2342";"6";"2"
"2343";"6";"2"
"2344";"6";"2"
"2345";"6";"2"
"2346";"6";"1"
"2347";"6";"1"
"2348";"6";"2"
"2349";"5";"3"
"2350";"5";"3"
"2351";"5";"2"
"2352";"5";"2"
"2353";"5";"3"
"2354";"5";"2"
"2355";"5";"2"
"2356";"4";"2"
"2357";"4";"2"
"2358";"3";"3"
"2359";"4";"2"
"2360";"4";"2"
"2361";"4";"2"
"2362";"4";"1"
"2363";"3";"2"
"2364";"4";"1"
"2365";"4";"1"
"2366";"3";"2"
"2367";"4";"1"
"2368";"4";"1"
"2369";"2";"3"
"2370";"4";"1"
"2371";"4";"1"
"2372";"4";"1"
"2373";"4";"1"
"2374";"4";"1"
"2375";"4";"2"
"2376";"5";"1"
"2377";"5";"1"
"2378";"5";"1"
"2379";"4";"2"
"2380";"4";"4"
"2381";"7";"1"
"2382";"7";"2"
"2383";"7";"2"
"2384";"7";"1"
"2385";"7";"3"
"2386";"7";"1"
"2387";"7";"2"
"2388";"7";"3"
"2389";"7";"3"
"2390";"7";"2"
"2391";"6";"3"
"2392";"6";"3"
"2393";"6";"3"
"2394";"6";"3"
"2395";"6";"1"
"2396";"6";"1"
"2397";"6";"1"
"2398";"6";"1"
"2399";"6";"1"
"2400";"6";"1"
"2401";"6";"1"
"2402";"6";"1"
"2403";"6";"1"
"2404";"6";"1"
"2405";"6";"1"
"2406";"6";"1"
"2407";"6";"1"
"2408";"6";"1"
"2409";"6";"1"
"2410";"6";"1"
"2411";"6";"1"
"2412";"6";"1"
"2413";"6";"1"
"2414";"5";"2"
"2415";"6";"1"
"2416";"6";"1"
"2417";"6";"3"
"2418";"6";"1"
"2419";"6";"1"
"2420";"6";"2"
"2421";"6";"2"
"2422";"6";"2"
"2423";"6";"2"
"2424";"6";"1"
"2425";"6";"1"
"2426";"6";"1"
"2427";"6";"1"
"2428";"6";"0"
"2429";"6";"0"
"2430";"6";"3"
"2431";"6";"3"
"2432";"6";"0"
"2433";"6";"1"
"2434";"6";"1"
"2435";"6";"1"
"2436";"6";"2"
"2437";"6";"1"
"2438";"6";"1"
"2439";"5";"1"
"2440";"5";"1"
"2441";"5";"1"
"2442";"5";"1"
"2443";"5";"1"
"2444";"4";"2"
"2445";"4";"2"
"2446";"4";"1"
"2447";"2";"3"
"2448";"4";"1"
"2449";"4";"1"
"2450";"2";"3"
"2451";"4";"1"
"2452";"4";"1"
"2453";"3";"2"
"2454";"4";"1"
"2455";"4";"1"
"2456";"3";"2"
"2457";"2";"4"
"2458";"2";"4"
"2459";"3";"3"
"2460";"3";"4"
"2461";"3";"4"
"2462";"3";"2"
"2463";"3";"3"
"2464";"3";"2"
"2465";"3";"2"
"2466";"3";"2"
"2467";"3";"2"
"2468";"3";"2"
"2469";"3";"2"
"2470";"2";"3"
"2471";"4";"1"
"2472";"4";"1"
"2473";"4";"1"
"2474";"4";"1"
"2475";"4";"1"
"2476";"4";"1"
"2477";"4";"2"
"2478";"4";"2"
"2479";"4";"2"
"2480";"4";"1"
"2481";"4";"2"
"2482";"3";"2"
"2483";"3";"1"
"2484";"3";"1"
"2485";"3";"1"
"2486";"3";"1"
"2487";"3";"1"
"2488";"3";"1"
"2489";"3";"1"
"2490";"3";"1"
"2491";"3";"1"
"2492";"3";"1"
"2493";"3";"1"
"2494";"3";"1"
"2495";"2";"2"
"2496";"4";"0"
"2497";"4";"0"
"2498";"4";"0"
"2499";"4";"0"
"2500";"4";"0"
"2501";"3";"2"
"2502";"5";"0"
"2503";"5";"0"
"2504";"4";"2"
"2505";"6";"0"
"2506";"6";"0"
"2507";"5";"2"
"2508";"7";"0"
"2509";"7";"0"
"2510";"7";"2"
"2511";"7";"1"
"2512";"7";"2"
"2513";"7";"3"
"2514";"7";"2"
"2515";"7";"2"
"2516";"7";"3"
"2517";"6";"2"
"2518";"6";"2"
"2519";"6";"2"
"2520";"5";"2"
"2521";"5";"2"
"2522";"5";"2"
"2523";"5";"1"
"2524";"5";"1"
"2525";"5";"1"
"2526";"5";"1"
"2527";"5";"1"
"2528";"5";"1"
"2529";"5";"1"
"2530";"5";"1"
"2531";"5";"1"
"2532";"5";"1"
"2533";"5";"1"
"2534";"4";"2"
"2535";"5";"1"
"2536";"5";"1"
"2537";"3";"3"
"2538";"4";"2"
"2539";"5";"1"
"2540";"4";"2"
"2541";"5";"1"
"2542";"4";"2"
"2543";"4";"2"
"2544";"4";"2"
"2545";"4";"2"
"2546";"4";"2"
"2547";"4";"2"
"2548";"4";"2"
"2549";"4";"3"
"2550";"4";"1"
"2551";"4";"2"
"2552";"4";"3"
"2553";"3";"3"
"2554";"5";"1"
"2555";"5";"3"
"2556";"5";"3"
"2557";"5";"3"
"2558";"5";"3"
"2559";"5";"3"
"2560";"5";"3"
"2561";"5";"2"
"2562";"5";"3"
"2563";"5";"2"
"2564";"5";"2"
"2565";"5";"2"
"2566";"5";"2"
"2567";"5";"1"
"2568";"5";"1"
"2569";"5";"1"
"2570";"5";"1"
"2571";"5";"1"
"2572";"5";"0"
"2573";"5";"0"
"2574";"5";"0"
"2575";"5";"0"
"2576";"5";"0"
"2577";"5";"0"
"2578";"5";"0"
"2579";"5";"0"
"2580";"5";"0"
"2581";"5";"0"
"2582";"5";"0"
"2583";"5";"0"
"2584";"5";"0"
"2585";"5";"0"
"2586";"5";"0"
"2587";"5";"0"
"2588";"5";"0"
"2589";"5";"0"
"2590";"5";"0"
"2591";"5";"0"
"2592";"5";"0"
"2593";"5";"0"
"2594";"5";"0"
"2595";"5";"0"
"2596";"5";"0"
"2597";"5";"0"
"2598";"5";"0"
"2599";"5";"0"
"2600";"5";"0"
"2601";"5";"0"
"2602";"5";"0"
"2603";"5";"0"
"2604";"5";"0"
"2605";"5";"0"
"2606";"5";"0"
"2607";"5";"0"
"2608";"5";"0"
"2609";"5";"0"
"2610";"5";"0"
"2611";"5";"0"
"2612";"5";"0"
"2613";"5";"0"
"2614";"5";"0"
"2615";"5";"0"
"2616";"5";"0"
"2617";"5";"0"
"2618";"5";"0"
"2619";"5";"0"
"2620";"5";"0"
"2621";"5";"0"
"2622";"5";"0"
"2623";"5";"0"
"2624";"5";"0"
"2625";"5";"0"
"2626";"5";"0"
"2627";"5";"0"
"2628";"5";"1"
