"frameCount";"StaticqueueDensity";"currentNoOfBlobs"
"1578";"6";"19"
"1583";"11";"14"
"1588";"9";"16"
"1593";"8";"17"
"1598";"15";"10"
"1603";"15";"12"
"1608";"14";"13"
"1613";"13";"13"
"1618";"12";"15"
"1623";"12";"13"
"1628";"10";"15"
"1633";"15";"10"
"1638";"11";"13"
"1643";"11";"15"
"1648";"8";"17"
"1653";"6";"19"
"1658";"10";"15"
"1663";"9";"16"
"1668";"8";"18"
"1673";"12";"14"
"1678";"11";"15"
"1683";"12";"14"
"1688";"11";"13"
"1693";"8";"15"
"1698";"10";"13"
"1703";"15";"7"
"1708";"12";"10"
"1713";"12";"11"
"1718";"10";"9"
"1723";"11";"8"
"1728";"10";"10"
"1733";"13";"7"
"1738";"10";"10"
"1743";"10";"10"
"1748";"10";"7"
"1753";"5";"15"
"1758";"7";"13"
"1763";"7";"7"
"1768";"3";"11"
"1773";"2";"10"
"1778";"4";"8"
"1783";"6";"6"
"1788";"5";"9"
"1793";"9";"5"
"1798";"6";"9"
"1803";"6";"9"
"1808";"6";"7"
"1813";"4";"9"
"1818";"3";"9"
"1823";"3";"7"
"1828";"3";"9"
"1833";"3";"9"
"1838";"7";"5"
"1843";"5";"7"
"1848";"5";"7"
"1853";"5";"6"
"1858";"4";"9"
"1863";"4";"6"
"1868";"2";"6"
"1873";"4";"4"
"1878";"1";"8"
"1883";"0";"9"
"1888";"1";"8"
"1893";"1";"13"
"1898";"0";"13"
"1903";"0";"15"
"1908";"4";"11"
"1913";"8";"7"
"1918";"8";"7"
"1923";"8";"7"
"1928";"7";"7"
"1933";"11";"3"
"1938";"10";"4"
"1943";"11";"3"
"1948";"9";"5"
"1953";"9";"6"
"1958";"9";"3"
"1963";"9";"1"
"1968";"9";"1"
"1973";"9";"0"
"1978";"9";"1"
"1983";"8";"1"
"1988";"9";"0"
"1993";"9";"0"
"1998";"9";"1"
"2003";"9";"1"
"2008";"8";"6"
"2013";"6";"4"
"2018";"4";"6"
"2023";"3";"7"
"2028";"4";"6"
"2033";"5";"5"
"2038";"4";"5"
"2043";"6";"3"
"2048";"6";"1"
"2053";"4";"4"
"2058";"6";"2"
"2063";"7";"1"
"2068";"6";"3"
"2073";"6";"2"
"2078";"7";"1"
"2083";"6";"3"
"2088";"7";"2"
"2093";"7";"2"
"2098";"6";"3"
"2103";"8";"1"
"2108";"7";"4"
"2113";"10";"1"
"2118";"8";"3"
"2123";"8";"5"
"2128";"6";"5"
"2133";"6";"6"
"2138";"6";"5"
"2143";"5";"7"
"2148";"7";"5"
"2153";"6";"6"
"2158";"8";"4"
"2163";"8";"3"
"2168";"6";"6"
"2173";"7";"5"
"2178";"5";"6"
"2183";"8";"3"
"2188";"8";"3"
"2193";"8";"2"
"2198";"8";"3"
"2203";"8";"2"
"2208";"7";"2"
"2213";"9";"0"
"2218";"9";"1"
"2223";"9";"1"
"2228";"9";"1"
"2233";"9";"1"
"2238";"9";"1"
"2243";"9";"1"
"2248";"8";"2"
"2253";"9";"1"
"2258";"9";"1"
"2263";"8";"2"
"2268";"9";"1"
"2273";"9";"2"
"2278";"8";"2"
"2283";"8";"2"
"2288";"7";"3"
"2293";"8";"2"
"2298";"8";"2"
"2303";"8";"2"
"2308";"7";"3"
"2313";"7";"3"
"2318";"6";"3"
"2323";"6";"3"
"2328";"6";"2"
"2333";"6";"4"
"2338";"9";"1"
"2343";"9";"1"
"2348";"9";"1"
"2353";"9";"4"
"2358";"7";"3"
"2363";"9";"1"
"2368";"9";"1"
"2373";"10";"0"
"2378";"9";"3"
"2383";"12";"0"
"2388";"12";"3"
"2393";"11";"3"
"2398";"11";"1"
"2403";"11";"1"
"2408";"11";"1"
"2413";"11";"1"
"2418";"11";"1"
"2423";"11";"2"
"2428";"11";"1"
"2433";"11";"1"
"2438";"11";"2"
"2443";"10";"1"
"2448";"10";"1"
"2453";"9";"2"
"2458";"8";"4"
"2463";"9";"3"
"2468";"9";"2"
"2473";"9";"1"
"2478";"9";"2"
"2483";"8";"1"
"2488";"9";"0"
"2493";"9";"0"
"2498";"9";"0"
"2503";"9";"0"
"2508";"9";"0"
"2513";"9";"2"
"2518";"8";"3"
"2523";"7";"2"
"2528";"6";"3"
"2533";"7";"2"
"2538";"7";"2"
"2543";"5";"5"
"2548";"8";"2"
"2553";"8";"2"
"2558";"8";"2"
"2563";"8";"2"
"2568";"8";"1"
"2573";"8";"0"
"2578";"8";"0"
"2583";"8";"0"
"2588";"8";"0"
"2593";"8";"0"
"2598";"8";"0"
"2603";"8";"0"
"2608";"8";"0"
"2613";"8";"0"
"2618";"8";"0"
"2623";"8";"0"
"2628";"8";"1"
"2633";"8";"1"
"2638";"7";"1"
"2643";"7";"3"
"2648";"3";"6"
"2653";"1";"7"
"2658";"3";"5"
"2663";"1";"8"
"2668";"4";"5"
"2673";"3";"6"
"2678";"4";"5"
"2683";"4";"5"
"2688";"4";"4"
"2693";"6";"2"
"2698";"5";"3"
"2703";"5";"2"
"2708";"5";"1"
"2713";"4";"2"
"2718";"5";"1"
"2723";"6";"0"
"2728";"5";"3"
"2733";"5";"4"
"2738";"6";"3"
"2743";"5";"2"
"2748";"4";"3"
"2753";"3";"4"
"2758";"1";"6"
"2763";"2";"5"
"2768";"4";"3"
"2773";"4";"3"
"2778";"3";"6"
"2783";"3";"4"
"2788";"3";"5"
"2793";"4";"4"
"2798";"8";"0"
"2803";"7";"2"
"2808";"7";"1"
"2813";"8";"0"
"2818";"8";"0"
"2823";"7";"1"
"2828";"8";"0"
"2833";"8";"0"
"2838";"8";"0"
"2843";"8";"0"
"2848";"8";"0"
"2853";"8";"1"
"2858";"8";"0"
"2863";"8";"0"
"2868";"8";"0"
"2873";"8";"0"
"2878";"8";"1"
"2883";"8";"2"
"2888";"8";"2"
"2893";"7";"2"
"2898";"7";"2"
2864";"5";"0"
"2869";"5";"0"
"2874";"5";"1"
"2879";"5";"0"
"2884";"5";"2"
"2889";"5";"2"
"2894";"3";"3"
"2899";"4";"2"
"2904";"4";"1"
"290"2921";"2";"291"2926";"2";"2"
;"2"
"2895";"10";"2"
"2900";"10";"2"
"2905";"10";"1"
"2910";"9";"3"
"2915";"11";"1"
"2920";"11";"1"
"2925";"11";"2"
"2930";"10";"2"
"2935";"10";"2"
