"frameCount";"StaticqueueDensity";"currentNoOfBlobs"
"1349";"14";"0"
"1350";"13";"2"
"1351";"14";"1"
"1352";"14";"0"
"1353";"14";"1"
"1354";"14";"1"
"1355";"14";"0"
"1356";"13";"2"
"1357";"13";"2"
"1358";"14";"1"
"1359";"13";"2"
"1360";"13";"2"
"1361";"14";"1"
"1362";"13";"2"
"1363";"13";"2"
"1364";"15";"0"
"1365";"14";"2"
"1366";"14";"2"
"1367";"15";"0"
"1368";"14";"2"
"1369";"14";"2"
"1370";"15";"0"
"1371";"14";"2"
"1372";"14";"2"
"1373";"15";"0"
"1374";"14";"2"
"1375";"14";"2"
"1376";"15";"0"
"1377";"14";"2"
"1378";"15";"1"
"1379";"15";"0"
"1380";"14";"3"
"1381";"14";"2"
"1382";"15";"0"
"1383";"15";"1"
"1384";"15";"1"
"1385";"15";"0"
"1386";"15";"2"
"1387";"15";"2"
"1388";"15";"0"
"1389";"15";"1"
"1390";"15";"1"
"1391";"15";"0"
"1392";"15";"0"
"1393";"15";"0"
"1394";"15";"0"
"1395";"15";"1"
"1396";"15";"0"
"1397";"15";"0"
"1398";"15";"0"
"1399";"15";"1"
"1400";"15";"0"
"1401";"15";"1"
"1402";"15";"0"
"1403";"15";"0"
"1404";"15";"0"
"1405";"15";"0"
"1406";"15";"0"
"1407";"15";"1"
"1408";"15";"0"
"1409";"15";"0"
"1410";"15";"0"
"1411";"15";"1"
"1412";"15";"0"
"1413";"15";"0"
"1414";"15";"0"
"1415";"15";"0"
"1416";"15";"0"
"1417";"15";"0"
"1418";"15";"0"
"1419";"15";"0"
"1420";"15";"0"
"1421";"15";"0"
"1422";"15";"0"
"1423";"15";"0"
"1424";"15";"0"
"1425";"14";"1"
"1426";"14";"1"
"1427";"15";"0"
"1428";"14";"1"
"1429";"14";"1"
"1430";"15";"0"
"1431";"15";"1"
"1432";"15";"1"
"1433";"15";"0"
"1434";"15";"1"
"1435";"15";"1"
"1436";"15";"0"
"1437";"15";"1"
"1438";"15";"1"
"1439";"15";"1"
"1440";"14";"2"
"1441";"13";"3"
"1442";"15";"1"
"1443";"13";"3"
"1444";"14";"2"
"1445";"14";"1"
"1446";"13";"3"
"1447";"14";"2"
"1448";"13";"4"
"1449";"13";"3"
"1450";"12";"5"
"1451";"15";"2"
"1452";"12";"5"
"1453";"13";"4"
"1454";"15";"2"
"1455";"10";"6"
"1456";"12";"4"
"1457";"11";"5"
"1458";"10";"8"
"1459";"10";"6"
"1460";"12";"4"
"1461";"8";"7"
"1462";"9";"6"
"1463";"11";"4"
"1464";"8";"8"
"1465";"9";"7"
"1466";"11";"5"
"1467";"9";"6"
"1468";"7";"10"
"1469";"12";"5"
"1470";"10";"7"
"1471";"10";"11"
"1472";"13";"8"
"1473";"12";"12"
"1474";"12";"11"
"1475";"15";"6"
"1476";"12";"14"
"1477";"12";"12"
"1478";"15";"6"
"1479";"11";"13"
"1480";"11";"14"
"1481";"15";"10"
"1482";"12";"15"
"1483";"12";"14"
"1484";"15";"7"
"1485";"10";"15"
"1486";"10";"17"
"1487";"15";"8"
"1488";"12";"17"
"1489";"12";"17"
"1490";"15";"11"
"1491";"12";"17"
"1492";"13";"16"
"1493";"15";"10"
"1494";"12";"17"
"1495";"15";"13"
"1496";"15";"10"
"1497";"15";"13"
"1498";"15";"12"
"1499";"14";"13"
"1500";"14";"13"
"1501";"15";"11"
"1502";"15";"8"
"1503";"15";"14"
"1504";"15";"12"
"1505";"13";"13"
"1506";"10";"16"
"1507";"10";"15"
"1508";"15";"7"
"1509";"13";"15"
"1510";"13";"14"
"1511";"15";"8"
"1512";"12";"13"
"1513";"13";"12"
"1514";"15";"5"
"1515";"8";"14"
"1516";"9";"13"
"1517";"15";"7"
"1518";"10";"13"
"1519";"10";"13"
"1520";"15";"6"
"1521";"10";"15"
"1522";"12";"13"
"1523";"15";"8"
"1524";"12";"18"
"1525";"11";"16"
"1526";"15";"5"
"1527";"8";"18"
"1528";"12";"14"
"1529";"15";"6"
"1530";"9";"17"
"1531";"8";"16"
"1532";"15";"6"
"1533";"9";"14"
"1534";"9";"14"
"1535";"15";"7"
"1536";"9";"16"
"1537";"10";"15"
"1538";"15";"8"
"1539";"11";"14"
"1540";"9";"14"
"1541";"14";"9"
"1542";"12";"13"
"1543";"10";"15"
"1544";"15";"8"
"1545";"12";"17"
"1546";"15";"14"
"1547";"15";"9"
"1548";"14";"13"
"1549";"12";"16"
"1550";"15";"10"
"1551";"12";"15"
"1552";"13";"14"
"1553";"15";"8"
"1554";"11";"16"
"1555";"11";"16"
"1556";"15";"7"
"1557";"13";"15"
"1558";"13";"16"
"1559";"15";"10"
"1560";"13";"17"
"1561";"13";"17"
"1562";"12";"13"
"1563";"10";"15"
"1564";"8";"16"
"1565";"10";"14"
"1566";"10";"14"
"1567";"8";"15"
"1568";"7";"16"
"1569";"5";"20"
"1570";"5";"16"
"1571";"3";"19"
"1572";"6";"16"
"1573";"6";"19"
"1574";"11";"14"
"1575";"8";"18"
"1576";"8";"19"
"1577";"10";"17"
"1578";"7";"19"
"1579";"7";"19"
"1580";"10";"16"
"1581";"9";"17"
"1582";"8";"17"
"1583";"8";"14"
"1584";"7";"14"
"1585";"6";"16"
"1586";"9";"13"
"1587";"6";"18"
"1588";"8";"16"
"1589";"13";"11"
"1590";"9";"15"
"1591";"9";"17"
"1592";"15";"8"
"1593";"12";"17"
"1594";"12";"16"
"1595";"15";"11"
"1596";"15";"15"
"1597";"13";"16"
"1598";"15";"10"
"1599";"13";"14"
"1600";"14";"13"
"1601";"15";"12"
"1602";"12";"14"
"1603";"14";"12"
"1604";"13";"13"
"1605";"9";"15"
"1606";"10";"14"
"1607";"10";"14"
"1608";"11";"13"
"1609";"9";"17"
"1610";"15";"11"
"1611";"15";"14"
"1612";"14";"14"
"1613";"14";"13"
"1614";"13";"15"
"1615";"15";"13"
"1616";"15";"11"
"1617";"14";"16"
"1618";"13";"15"
"1619";"14";"14"
"1620";"11";"15"
"1621";"12";"14"
"1622";"12";"12"
"1623";"11";"13"
"1624";"8";"16"
"1625";"8";"16"
"1626";"11";"13"
"1627";"11";"13"
"1628";"8";"15"
"1629";"10";"13"
"1630";"12";"11"
"1631";"12";"10"
"1632";"12";"10"
"1633";"12";"10"
"1634";"11";"10"
"1635";"11";"11"
"1636";"8";"13"
"1637";"6";"16"
"1638";"9";"13"
"1639";"8";"15"
"1640";"8";"15"
"1641";"7";"18"
"1642";"8";"17"
"1643";"10";"15"
"1644";"9";"15"
"1645";"9";"15"
"1646";"14";"10"
"1647";"11";"15"
"1648";"10";"17"
"1649";"13";"14"
"1650";"12";"16"
"1651";"11";"17"
"1652";"14";"14"
"1653";"10";"19"
"1654";"10";"21"
"1655";"15";"15"
"1656";"14";"19"
"1657";"15";"18"
"1658";"14";"15"
"1659";"12";"17"
"1660";"10";"17"
"1661";"11";"16"
"1662";"13";"14"
"1663";"12";"16"
"1664";"10";"14"
"1665";"10";"16"
"1666";"10";"19"
"1667";"15";"13"
"1668";"12";"18"
"1669";"12";"17"
"1670";"15";"14"
"1671";"15";"16"
"1672";"15";"15"
"1673";"15";"14"
"1674";"14";"16"
"1675";"15";"13"
"1676";"15";"11"
"1677";"13";"15"
"1678";"13";"15"
"1679";"13";"14"
"1680";"14";"13"
"1681";"13";"14"
"1682";"12";"12"
"1683";"10";"14"
"1684";"9";"13"
"1685";"9";"12"
"1686";"8";"15"
"1687";"7";"16"
"1688";"10";"13"
"1689";"10";"13"
"1690";"10";"13"
"1691";"8";"14"
"1692";"8";"16"
"1693";"7";"15"
"1694";"10";"12"
"1695";"10";"12"
"1696";"8";"14"
"1697";"13";"9"
"1698";"10";"13"
"1699";"10";"13"
"1700";"9";"11"
"1701";"10";"10"
"1702";"9";"9"
"1703";"9";"7"
"1704";"9";"13"
"1705";"8";"12"
"1706";"8";"10"
"1707";"7";"11"
"1708";"7";"10"
"1709";"5";"9"
"1710";"5";"10"
"1711";"3";"12"
"1712";"2";"11"
"1713";"2";"11"
"1714";"1";"11"
"1715";"0";"13"
"1716";"3";"10"
"1717";"2";"9"
"1718";"1";"9"
"1719";"1";"9"
"1720";"1";"9"
"1721";"0";"8"
"1722";"0";"9"
"1723";"1";"8"
"1724";"1";"8"
"1725";"1";"7"
"1726";"1";"7"
"1727";"0";"8"
"1728";"0";"10"
"1729";"1";"9"
"1730";"5";"5"
"1731";"4";"8"
"1732";"4";"10"
"1733";"4";"7"
"1734";"4";"10"
"1735";"3";"10"
"1736";"3";"13"
"1737";"6";"10"
"1738";"6";"10"
"1739";"6";"9"
"1740";"6";"12"
"1741";"5";"12"
"1742";"4";"9"
"1743";"3";"10"
"1744";"1";"14"
"1745";"7";"8"
"1746";"3";"12"
"1747";"3";"11"
"1748";"7";"7"
"1749";"4";"10"
"1750";"4";"11"
"1751";"9";"6"
"1752";"7";"11"
"1753";"4";"15"
"1754";"11";"8"
"1755";"10";"12"
"1756";"8";"13"
"1757";"14";"7"
"1758";"11";"13"
"1759";"10";"13"
"1760";"15";"7"
"1761";"12";"13"
"1762";"12";"12"
"1763";"15";"7"
"1764";"12";"12"
"1765";"13";"11"
"1766";"15";"9"
"1767";"13";"10"
"1768";"12";"11"
"1769";"15";"6"
"1770";"11";"11"
"1771";"13";"9"
"1772";"15";"7"
"1773";"12";"10"
"1774";"11";"11"
"1775";"14";"8"
"1776";"14";"9"
"1777";"12";"11"
"1778";"15";"8"
"1779";"13";"10"
"1780";"14";"9"
"1781";"15";"8"
"1782";"15";"7"
"1783";"15";"6"
"1784";"13";"8"
"1785";"13";"8"
"1786";"10";"11"
"1787";"15";"5"
"1788";"14";"9"
"1789";"14";"8"
"1790";"15";"4"
"1791";"10";"10"
"1792";"12";"8"
"1793";"15";"5"
"1794";"13";"8"
"1795";"13";"8"
"1796";"15";"4"
"1797";"13";"8"
"1798";"12";"9"
"1799";"15";"5"
"1800";"10";"11"
"1801";"10";"11"
"1802";"15";"5"
"1803";"13";"9"
"1804";"12";"12"
"1805";"15";"5"
"1806";"13";"11"
"1807";"15";"9"
"1808";"15";"7"
"1809";"15";"10"
"1810";"15";"10"
"1811";"14";"7"
"1812";"13";"10"
"1813";"14";"9"
"1814";"14";"7"
"1815";"13";"9"
"1816";"13";"10"
"1817";"13";"8"
"1818";"13";"9"
"1819";"15";"7"
"1820";"14";"8"
"1821";"14";"8"
"1822";"14";"8"
"1823";"12";"7"
"1824";"12";"7"
"1825";"11";"8"
"1826";"10";"10"
"1827";"13";"7"
"1828";"11";"9"
"1829";"12";"8"
"1830";"12";"9"
"1831";"11";"10"
"1832";"14";"7"
"1833";"14";"9"
"1834";"15";"8"
"1835";"14";"7"
"1836";"13";"8"
"1837";"12";"10"
"1838";"15";"5"
"1839";"14";"9"
"1840";"12";"9"
"1841";"14";"7"
"1842";"14";"7"
"1843";"14";"7"
"1844";"15";"4"
"1845";"14";"6"
"1846";"14";"8"
"1847";"12";"8"
"1848";"13";"7"
"1849";"12";"6"
"1850";"13";"5"
"1851";"11";"8"
"1852";"11";"8"
"1853";"13";"6"
"1854";"13";"7"
"1855";"12";"7"
"1856";"14";"5"
"1857";"12";"7"
"1858";"12";"9"
"1859";"15";"3"
"1860";"12";"7"
"1861";"14";"5"
"1862";"15";"2"
"1863";"12";"6"
"1864";"12";"4"
"1865";"15";"1"
"1866";"13";"4"
"1867";"13";"4"
"1868";"10";"6"
"1869";"12";"4"
"1870";"12";"4"
"1871";"9";"7"
"1872";"12";"4"
"1873";"12";"4"
"1874";"9";"6"
"1875";"11";"4"
"1876";"9";"8"
"1877";"8";"7"
"1878";"7";"8"
"1879";"9";"6"
"1880";"4";"13"
"1881";"10";"7"
"1882";"8";"8"
"1883";"7";"9"
"1884";"8";"8"
"1885";"6";"11"
"1886";"6";"9"
"1887";"6";"9"
"1888";"6";"8"
"1889";"5";"12"
"1890";"6";"11"
"1891";"5";"14"
"1892";"5";"14"
"1893";"5";"13"
"1894";"4";"13"
"1895";"3";"13"
"1896";"3";"12"
"1897";"1";"13"
"1898";"1";"13"
"1899";"3";"11"
"1900";"2";"11"
"1901";"1";"15"
"1902";"1";"15"
"1903";"0";"15"
"1904";"2";"13"
"1905";"2";"13"
"1906";"2";"14"
"1907";"2";"14"
"1908";"5";"11"
"1909";"4";"12"
"1910";"5";"11"
"1911";"2";"12"
"1912";"1";"13"
"1913";"7";"7"
"1914";"5";"9"
"1915";"8";"6"
"1916";"6";"10"
"1917";"10";"6"
"1918";"8";"7"
"1919";"6";"8"
"1920";"4";"10"
"1921";"6";"8"
"1922";"3";"10"
"1923";"6";"7"
"1924";"8";"5"
"1925";"5";"7"
"1926";"9";"3"
"1927";"7";"5"
"1928";"6";"7"
"1929";"9";"4"
"1930";"9";"4"
"1931";"6";"6"
"1932";"8";"4"
"1933";"8";"3"
"1934";"7";"5"
"1935";"7";"4"
"1936";"5";"5"
"1937";"7";"3"
"1938";"7";"4"
"1939";"7";"4"
"1940";"7";"3"
"1941";"6";"5"
"1942";"6";"6"
"1943";"9";"3"
"1944";"8";"4"
"1945";"7";"5"
"1946";"10";"2"
"1947";"9";"5"
"1948";"9";"5"
"1949";"9";"3"
"1950";"9";"4"
"1951";"9";"4"
"1952";"9";"3"
"1953";"9";"6"
"1954";"9";"4"
"1955";"9";"3"
"1956";"9";"4"
"1957";"9";"3"
"1958";"9";"3"
"1959";"9";"4"
"1960";"9";"3"
"1961";"9";"1"
"1962";"9";"2"
"1963";"9";"1"
"1964";"9";"1"
"1965";"9";"1"
"1966";"9";"0"
"1967";"9";"0"
"1968";"9";"1"
"1969";"9";"1"
"1970";"9";"0"
"1971";"9";"0"
"1972";"9";"0"
"1973";"9";"0"
"1974";"9";"0"
"1975";"9";"1"
"1976";"9";"0"
"1977";"9";"1"
"1978";"9";"1"
"1979";"9";"0"
"1980";"9";"0"
"1981";"9";"0"
"1982";"9";"0"
"1983";"8";"1"
"1984";"8";"2"
"1985";"8";"1"
"1986";"8";"1"
"1987";"9";"0"
"1988";"9";"0"
"1989";"9";"0"
"1990";"9";"0"
"1991";"9";"0"
"1992";"9";"0"
"1993";"9";"0"
"1994";"9";"0"
"1995";"9";"0"
"1996";"8";"1"
"1997";"9";"0"
"1998";"9";"1"
"1999";"8";"2"
"2000";"10";"0"
"2001";"9";"2"
"2002";"9";"1"
"2003";"9";"1"
"2004";"8";"3"
"2005";"8";"2"
"2006";"8";"2"
"2007";"9";"1"
"2008";"8";"6"
"2009";"8";"3"
"2010";"7";"6"
"2011";"7";"3"
"2012";"7";"5"
"2013";"6";"4"
"2014";"5";"5"
"2015";"4";"7"
"2016";"7";"4"
"2017";"6";"5"
"2018";"4";"6"
"2019";"5";"5"
"2020";"4";"6"
"2021";"2";"8"
"2022";"1";"9"
"2023";"3";"7"
"2024";"3";"7"
"2025";"1";"7"
"2026";"0";"8"
"2027";"1";"7"
"2028";"2";"6"
"2029";"4";"4"
"2030";"3";"5"
"2031";"3";"6"
"2032";"4";"5"
"2033";"4";"5"
"2034";"4";"4"
"2035";"4";"5"
"2036";"4";"4"
"2037";"4";"3"
"2038";"3";"5"
"2039";"6";"2"
"2040";"5";"4"
"2041";"7";"2"
"2042";"7";"1"
"2043";"5";"3"
"2044";"5";"2"
"2045";"5";"2"
"2046";"5";"4"
"2047";"5";"2"
"2048";"5";"1"
"2049";"5";"2"
"2050";"5";"3"
"2051";"5";"2"
"2052";"5";"2"
"2053";"3";"4"
"2054";"5";"2"
"2055";"4";"2"
"2056";"4";"4"
"2057";"6";"2"
"2058";"5";"2"
"2059";"5";"2"
"2060";"5";"2"
"2061";"3";"5"
"2062";"2";"4"
"2063";"5";"1"
"2064";"4";"3"
"2065";"4";"4"
"2066";"6";"2"
"2067";"6";"2"
"2068";"5";"3"
"2069";"7";"1"
"2070";"6";"4"
"2071";"6";"2"
"2072";"7";"1"
"2073";"6";"2"
"2074";"6";"2"
"2075";"6";"1"
"2076";"6";"1"
"2077";"6";"1"
"2078";"6";"1"
"2079";"6";"0"
"2080";"5";"2"
"2081";"7";"0"
"2082";"6";"2"
"2083";"6";"3"
"2084";"9";"0"
"2085";"8";"2"
"2086";"9";"1"
"2087";"9";"1"
"2088";"9";"2"
"2089";"8";"3"
"2090";"11";"0"
"2091";"10";"2"
"2092";"10";"3"
"2093";"11";"2"
"2094";"11";"1"
"2095";"11";"1"
"2096";"11";"1"
"2097";"11";"1"
"2098";"10";"3"
"2099";"12";"1"
"2100";"11";"4"
"2101";"13";"2"
"2102";"13";"1"
"2103";"13";"1"
"2104";"13";"1"
"2105";"13";"0"
"2106";"13";"1"
"2107";"12";"1"
"2108";"12";"4"
"2109";"15";"1"
"2110";"15";"1"
"2111";"15";"1"
"2112";"15";"0"
"2113";"15";"1"
"2114";"14";"2"
"2115";"15";"1"
"2116";"15";"1"
"2117";"14";"2"
"2118";"13";"3"
"2119";"13";"4"
"2120";"15";"2"
"2121";"15";"2"
"2122";"15";"3"
"2123";"14";"5"
"2124";"15";"4"
"2125";"13";"7"
"2126";"13";"5"
"2127";"15";"3"
"2128";"12";"5"
"2129";"13";"4"
"2130";"12";"6"
"2131";"11";"6"
"2132";"12";"5"
"2133";"11";"6"
"2134";"12";"5"
"2135";"12";"5"
"2136";"11";"5"
"2137";"11";"6"
"2138";"11";"5"
"2139";"11";"5"
"2140";"10";"6"
"2141";"10";"6"
"2142";"10";"7"
"2143";"10";"7"
"2144";"11";"6"
"2145";"10";"7"
"2146";"12";"5"
"2147";"12";"3"
"2148";"12";"5"
"2149";"12";"5"
"2150";"10";"6"
"2151";"10";"6"
"2152";"9";"7"
"2153";"10";"6"
"2154";"10";"6"
"2155";"9";"6"
"2156";"12";"3"
"2157";"11";"5"
"2158";"11";"4"
"2159";"11";"4"
"2160";"12";"3"
"2161";"10";"4"
"2162";"10";"4"
"2163";"11";"3"
"2164";"9";"5"
"2165";"10";"4"
"2166";"8";"5"
"2167";"8";"6"
"2168";"8";"6"
"2169";"10";"4"
"2170";"10";"4"
"2171";"8";"7"
"2172";"11";"4"
"2173";"10";"5"
"2174";"9";"6"
"2175";"8";"6"
"2176";"7";"7"
"2177";"8";"6"
"2178";"7";"6"
"2179";"9";"4"
"2180";"9";"5"
"2181";"9";"4"
"2182";"9";"5"
"2183";"11";"3"
"2184";"11";"4"
"2185";"10";"5"
"2186";"10";"5"
"2187";"12";"3"
"2188";"12";"3"
"2189";"11";"4"
"2190";"12";"3"
"2191";"12";"3"
"2192";"11";"3"
"2193";"12";"2"
"2194";"12";"2"
"2195";"12";"3"
"2196";"12";"2"
"2197";"11";"3"
"2198";"11";"3"
"2199";"10";"3"
"2200";"9";"4"
"2201";"12";"1"
"2202";"12";"1"
"2203";"12";"2"
"2204";"12";"1"
"2205";"12";"1"
"2206";"11";"2"
"2207";"12";"1"
"2208";"11";"2"
"2209";"12";"1"
"2210";"12";"2"
"2211";"12";"1"
"2212";"12";"1"
"2213";"12";"0"
"2214";"12";"2"
"2215";"11";"2"
"2216";"13";"0"
"2217";"13";"1"
"2218";"13";"1"
"2219";"13";"0"
"2220";"13";"1"
"2221";"13";"1"
"2222";"13";"1"
"2223";"13";"1"
"2224";"13";"1"
"2225";"13";"0"
"2226";"12";"2"
"2227";"12";"2"
"2228";"13";"1"
"2229";"12";"2"
"2230";"13";"1"
"2231";"13";"2"
"2232";"13";"1"
"2233";"13";"1"
"2234";"13";"1"
"2235";"13";"1"
"2236";"13";"1"
"2237";"13";"1"
"2238";"13";"1"
"2239";"13";"1"
"2240";"13";"1"
"2241";"11";"3"
"2242";"12";"2"
"2243";"13";"1"
"2244";"13";"1"
"2245";"13";"1"
"2246";"13";"1"
"2247";"13";"1"
"2248";"12";"2"
"2249";"13";"1"
"2250";"13";"1"
"2251";"13";"1"
"2252";"13";"0"
"2253";"13";"1"
"2254";"13";"1"
"2255";"13";"1"
"2256";"13";"1"
"2257";"13";"2"
"2258";"13";"1"
"2259";"13";"1"
"2260";"12";"2"
"2261";"13";"1"
"2262";"13";"1"
"2263";"12";"2"
"2264";"13";"1"
"2265";"12";"2"
"2266";"13";"1"
"2267";"13";"1"
"2268";"13";"1"
"2269";"13";"1"
"2270";"13";"1"
"2271";"13";"2"
"2272";"13";"2"
"2273";"13";"2"
"2274";"12";"3"
"2275";"12";"3"
"2276";"12";"4"
"2277";"11";"3"
"2278";"12";"2"
"2279";"12";"3"
"2280";"12";"2"
"2281";"12";"2"
"2282";"11";"4"
"2283";"13";"2"
"2284";"12";"3"
"2285";"13";"2"
"2286";"13";"2"
"2287";"13";"2"
"2288";"12";"3"
"2289";"12";"3"
"2290";"12";"3"
"2291";"12";"3"
"2292";"13";"2"
"2293";"13";"2"
"2294";"12";"3"
"2295";"13";"2"
"2296";"11";"3"
"2297";"13";"1"
"2298";"13";"2"
"2299";"12";"2"
"2300";"12";"2"
"2301";"11";"3"
"2302";"11";"2"
"2303";"11";"2"
"2304";"11";"2"
"2305";"11";"2"
"2306";"10";"2"
"2307";"10";"3"
"2308";"10";"3"
"2309";"9";"3"
"2310";"10";"2"
"2311";"10";"2"
"2312";"10";"3"
"2313";"10";"3"
"2314";"9";"4"
"2315";"10";"3"
"2316";"10";"3"
"2317";"9";"3"
"2318";"9";"3"
"2319";"9";"3"
"2320";"9";"3"
"2321";"9";"3"
"2322";"9";"4"
"2323";"10";"3"
"2324";"10";"2"
"2325";"10";"2"
"2326";"10";"2"
"2327";"10";"2"
"2328";"10";"2"
"2329";"10";"3"
"2330";"10";"2"
"2331";"10";"3"
"2332";"10";"3"
"2333";"10";"4"
"2334";"10";"2"
"2335";"10";"1"
"2336";"10";"1"
"2337";"10";"1"
"2338";"10";"1"
"2339";"10";"2"
"2340";"10";"2"
"2341";"10";"3"
"2342";"10";"2"
"2343";"10";"1"
"2344";"10";"1"
"2345";"10";"1"
"2346";"10";"1"
"2347";"10";"1"
"2348";"10";"1"
"2349";"10";"1"
"2350";"10";"3"
"2351";"10";"2"
"2352";"10";"2"
"2353";"10";"4"
"2354";"10";"2"
"2355";"10";"2"
"2356";"9";"2"
"2357";"9";"2"
"2358";"8";"3"
"2359";"9";"2"
"2360";"9";"2"
"2361";"9";"2"
"2362";"9";"1"
"2363";"9";"1"
"2364";"9";"1"
"2365";"9";"1"
"2366";"9";"1"
"2367";"9";"1"
"2368";"9";"1"
"2369";"8";"2"
"2370";"10";"0"
"2371";"9";"1"
"2372";"8";"2"
"2373";"10";"0"
"2374";"10";"0"
"2375";"9";"2"
"2376";"11";"0"
"2377";"11";"1"
"2378";"10";"3"
"2379";"9";"3"
"2380";"9";"3"
"2381";"9";"3"
"2382";"10";"2"
"2383";"10";"0"
"2384";"10";"3"
"2385";"10";"3"
"2386";"10";"1"
"2387";"10";"3"
"2388";"10";"3"
"2389";"10";"3"
"2390";"10";"2"
"2391";"9";"3"
"2392";"9";"3"
"2393";"9";"3"
"2394";"9";"3"
"2395";"9";"1"
"2396";"9";"1"
"2397";"9";"1"
"2398";"9";"1"
"2399";"9";"1"
"2400";"9";"1"
"2401";"9";"1"
"2402";"9";"1"
"2403";"9";"1"
"2404";"9";"1"
"2405";"9";"1"
"2406";"9";"1"
"2407";"9";"1"
"2408";"9";"1"
"2409";"9";"1"
"2410";"9";"1"
"2411";"7";"3"
"2412";"9";"1"
"2413";"9";"1"
"2414";"8";"2"
"2415";"9";"1"
"2416";"9";"1"
"2417";"9";"3"
"2418";"9";"1"
"2419";"9";"1"
"2420";"9";"2"
"2421";"9";"1"
"2422";"9";"1"
"2423";"9";"2"
"2424";"9";"1"
"2425";"9";"1"
"2426";"9";"1"
"2427";"9";"1"
"2428";"9";"1"
"2429";"9";"0"
"2430";"9";"3"
"2431";"9";"2"
"2432";"9";"0"
"2433";"9";"1"
"2434";"9";"2"
"2435";"9";"1"
"2436";"9";"2"
"2437";"9";"1"
"2438";"9";"2"
"2439";"8";"1"
"2440";"8";"1"
"2441";"7";"2"
"2442";"8";"1"
"2443";"8";"1"
"2444";"6";"3"
"2445";"8";"1"
"2446";"8";"1"
"2447";"6";"3"
"2448";"8";"1"
"2449";"8";"1"
"2450";"6";"3"
"2451";"8";"1"
"2452";"7";"2"
"2453";"7";"2"
"2454";"7";"2"
"2455";"6";"3"
"2456";"6";"3"
"2457";"5";"4"
"2458";"5";"4"
"2459";"6";"3"
"2460";"6";"5"
"2461";"7";"4"
"2462";"6";"3"
"2463";"6";"3"
"2464";"6";"3"
"2465";"6";"2"
"2466";"6";"2"
"2467";"6";"2"
"2468";"6";"2"
"2469";"6";"2"
"2470";"6";"2"
"2471";"6";"1"
"2472";"6";"1"
"2473";"6";"1"
"2474";"6";"1"
"2475";"6";"1"
"2476";"6";"1"
"2477";"6";"2"
"2478";"6";"2"
"2479";"6";"2"
"2480";"6";"2"
"2481";"6";"2"
"2482";"5";"2"
"2483";"5";"1"
"2484";"5";"1"
"2485";"5";"1"
"2486";"5";"1"
"2487";"5";"1"
"2488";"6";"0"
"2489";"5";"1"
"2490";"6";"0"
"2491";"6";"0"
"2492";"5";"1"
"2493";"6";"0"
"2494";"6";"0"
"2495";"5";"1"
"2496";"6";"0"
"2497";"6";"0"
"2498";"6";"0"
"2499";"6";"0"
"2500";"6";"0"
"2501";"5";"2"
"2502";"7";"0"
"2503";"7";"0"
"2504";"6";"2"
"2505";"8";"0"
"2506";"8";"0"
"2507";"7";"2"
"2508";"9";"0"
"2509";"9";"0"
"2510";"9";"2"
"2511";"9";"2"
"2512";"9";"2"
"2513";"9";"2"
"2514";"9";"3"
"2515";"9";"3"
"2516";"9";"3"
"2517";"8";"3"
"2518";"8";"3"
"2519";"8";"3"
"2520";"6";"3"
"2521";"6";"3"
"2522";"6";"3"
"2523";"6";"2"
"2524";"6";"3"
"2525";"6";"2"
"2526";"6";"2"
"2527";"6";"2"
"2528";"5";"3"
"2529";"6";"2"
"2530";"6";"2"
"2531";"6";"2"
"2532";"6";"2"
"2533";"6";"2"
"2534";"5";"3"
"2535";"6";"2"
"2536";"6";"2"
"2537";"5";"3"
"2538";"6";"2"
"2539";"6";"2"
"2540";"6";"2"
"2541";"6";"2"
"2542";"6";"2"
"2543";"3";"5"
"2544";"6";"2"
"2545";"6";"2"
"2546";"4";"4"
"2547";"6";"2"
"2548";"6";"2"
"2549";"6";"4"
"2550";"6";"2"
"2551";"6";"2"
"2552";"6";"4"
"2553";"6";"2"
"2554";"6";"3"
"2555";"6";"3"
"2556";"6";"2"
"2557";"6";"2"
"2558";"6";"2"
"2559";"6";"2"
"2560";"6";"3"
"2561";"6";"2"
"2562";"6";"3"
"2563";"6";"2"
"2564";"6";"2"
"2565";"6";"2"
"2566";"6";"2"
"2567";"6";"2"
"2568";"6";"1"
"2569";"6";"1"
"2570";"6";"1"
"2571";"6";"1"
"2572";"6";"0"
"2573";"6";"0"
"2574";"6";"0"
"2575";"6";"0"
"2576";"6";"0"
"2577";"6";"0"
"2578";"6";"0"
"2579";"6";"0"
"2580";"6";"0"
"2581";"6";"0"
"2582";"6";"0"
"2583";"6";"0"
"2584";"6";"0"
"2585";"6";"0"
"2586";"6";"0"
"2587";"6";"0"
"2588";"6";"0"
"2589";"6";"0"
"2590";"6";"0"
"2591";"6";"0"
"2592";"6";"0"
"2593";"6";"0"
"2594";"6";"0"
"2595";"6";"0"
"2596";"6";"0"
"2597";"6";"0"
"2598";"6";"0"
"2599";"6";"0"
"2600";"6";"0"
"2601";"6";"0"
"2602";"6";"0"
"2603";"6";"0"
"2604";"6";"0"
"2605";"6";"0"
"2606";"6";"0"
"2607";"6";"0"
"2608";"6";"0"
"2609";"6";"0"
"2610";"6";"0"
"2611";"6";"0"
"2612";"6";"0"
"2613";"6";"0"
"2614";"6";"0"
"2615";"6";"0"
"2616";"6";"0"
"2617";"6";"0"
"2618";"6";"0"
