"frameCount";"StaticqueueDensity";"currentNoOfBlobs"
"1359";"13";"2"
"1360";"13";"2"
"1361";"14";"1"
"1362";"13";"2"
"1363";"13";"2"
"1364";"15";"0"
"1365";"14";"2"
"1366";"14";"2"
"1367";"15";"0"
"1368";"14";"2"
"1369";"14";"2"
"1370";"15";"1"
"1371";"14";"2"
"1372";"14";"2"
"1373";"15";"1"
"1374";"14";"2"
"1375";"14";"2"
"1376";"15";"0"
"1377";"14";"2"
"1378";"14";"2"
"1379";"14";"1"
"1380";"14";"2"
"1381";"14";"2"
"1382";"15";"0"
"1383";"15";"1"
"1384";"15";"1"
"1385";"15";"0"
"1386";"15";"1"
"1387";"15";"1"
"1388";"15";"0"
"1389";"15";"1"
"1390";"15";"1"
"1391";"15";"0"
"1392";"15";"1"
"1393";"15";"1"
"1394";"15";"0"
"1395";"15";"1"
"1396";"15";"1"
"1397";"15";"0"
"1398";"15";"2"
"1399";"15";"2"
"1400";"15";"0"
"1401";"15";"1"
"1402";"15";"1"
"1403";"15";"0"
"1404";"15";"1"
"1405";"15";"1"
"1406";"15";"0"
"1407";"15";"1"
"1408";"15";"0"
"1409";"15";"0"
"1410";"15";"0"
"1411";"15";"1"
"1412";"15";"0"
"1413";"15";"0"
"1414";"15";"0"
"1415";"15";"0"
"1416";"15";"0"
"1417";"15";"0"
"1418";"15";"0"
"1419";"15";"0"
"1420";"14";"1"
"1421";"15";"0"
"1422";"14";"1"
"1423";"15";"0"
"1424";"15";"0"
"1425";"14";"1"
"1426";"14";"1"
"1427";"15";"0"
"1428";"14";"1"
"1429";"14";"1"
"1430";"15";"0"
"1431";"15";"1"
"1432";"15";"0"
"1433";"15";"0"
"1434";"14";"2"
"1435";"12";"4"
"1436";"15";"0"
"1437";"14";"2"
"1438";"13";"3"
"1439";"15";"1"
"1440";"14";"2"
"1441";"14";"2"
"1442";"14";"2"
"1443";"9";"7"
"1444";"11";"5"
"1445";"14";"2"
"1446";"10";"6"
"1447";"12";"4"
"1448";"13";"3"
"1449";"6";"9"
"1450";"10";"5"
"1451";"11";"4"
"1452";"5";"9"
"1453";"6";"8"
"1454";"12";"2"
"1455";"3";"11"
"1456";"3";"10"
"1457";"8";"5"
"1458";"0";"13"
"1459";"4";"9"
"1460";"11";"2"
"1461";"2";"11"
"1462";"2";"11"
"1463";"11";"2"
"1464";"5";"10"
"1465";"5";"11"
"1466";"11";"5"
"1467";"9";"10"
"1468";"8";"12"
"1469";"12";"8"
"1470";"9";"13"
"1471";"8";"15"
"1472";"15";"8"
"1473";"15";"11"
"1474";"13";"14"
"1475";"15";"7"
"1476";"13";"12"
"1477";"10";"15"
"1478";"15";"9"
"1479";"15";"12"
"1480";"15";"17"
"1481";"15";"11"
"1482";"13";"16"
"1483";"13";"16"
"1484";"15";"9"
"1485";"12";"17"
"1486";"12";"16"
"1487";"15";"10"
"1488";"14";"15"
"1489";"13";"15"
"1490";"15";"9"
"1491";"13";"15"
"1492";"14";"14"
"1493";"13";"13"
"1494";"11";"15"
"1495";"10";"15"
"1496";"10";"11"
"1497";"9";"15"
"1498";"11";"13"
"1499";"11";"12"
"1500";"10";"16"
"1501";"10";"15"
"1502";"9";"13"
"1503";"9";"13"
"1504";"8";"16"
"1505";"12";"12"
"1506";"11";"15"
"1507";"11";"15"
"1508";"15";"9"
"1509";"13";"13"
"1510";"15";"11"
"1511";"15";"12"
"1512";"15";"11"
"1513";"13";"14"
"1514";"15";"8"
"1515";"12";"15"
"1516";"12";"15"
"1517";"15";"10"
"1518";"12";"13"
"1519";"11";"15"
"1520";"15";"10"
"1521";"15";"13"
"1522";"15";"13"
"1523";"15";"6"
"1524";"10";"17"
"1525";"10";"16"
"1526";"15";"6"
"1527";"11";"14"
"1528";"10";"14"
"1529";"15";"8"
"1530";"8";"20"
"1531";"13";"15"
"1532";"15";"10"
"1533";"11";"17"
"1534";"12";"16"
"1535";"15";"8"
"1536";"12";"14"
"1537";"12";"14"
"1538";"15";"8"
"1539";"9";"17"
"1540";"12";"14"
"1541";"15";"8"
"1542";"12";"16"
"1543";"11";"17"
"1544";"15";"9"
"1545";"13";"14"
"1546";"12";"14"
"1547";"15";"10"
"1548";"13";"14"
"1549";"13";"13"
"1550";"14";"12"
"1551";"11";"15"
"1552";"12";"14"
"1553";"15";"11"
"1554";"12";"14"
"1555";"13";"13"
"1556";"13";"14"
"1557";"13";"13"
"1558";"12";"13"
"1559";"11";"13"
"1560";"10";"14"
"1561";"5";"18"
"1562";"9";"14"
"1563";"7";"16"
"1564";"5";"17"
"1565";"7";"15"
"1566";"4";"19"
"1567";"6";"17"
"1568";"6";"15"
"1569";"5";"16"
"1570";"2";"16"
"1571";"3";"15"
"1572";"1";"16"
"1573";"0";"18"
"1574";"0";"17"
"1575";"0";"18"
"1576";"0";"17"
"1577";"1";"16"
"1578";"0";"17"
"1579";"2";"15"
"1580";"0";"23"
"1581";"7";"16"
"1582";"4";"16"
"1583";"6";"14"
"1584";"0";"18"
"1585";"2";"16"
"1586";"2";"17"
"1587";"1";"17"
"1588";"2";"16"
"1589";"5";"13"
"1590";"5";"16"
"1591";"2";"17"
"1592";"6";"13"
"1593";"5";"17"
"1594";"6";"16"
"1595";"10";"12"
"1596";"6";"16"
"1597";"9";"13"
"1598";"7";"15"
"1599";"5";"14"
"1600";"6";"13"
"1601";"6";"14"
"1602";"9";"11"
"1603";"11";"9"
"1604";"10";"13"
"1605";"9";"14"
"1606";"10";"13"
"1607";"5";"20"
"1608";"11";"14"
"1609";"10";"16"
"1610";"10";"16"
"1611";"7";"17"
"1612";"10";"14"
"1613";"9";"15"
"1614";"11";"13"
"1615";"11";"13"
"1616";"10";"14"
"1617";"10";"11"
"1618";"10";"12"
"1619";"9";"13"
"1620";"12";"10"
"1621";"11";"10"
"1622";"11";"11"
"1623";"13";"9"
"1624";"12";"10"
"1625";"9";"13"
"1626";"10";"12"
"1627";"12";"10"
"1628";"7";"14"
"1629";"10";"11"
"1630";"10";"14"
"1631";"7";"10"
"1632";"5";"12"
"1633";"9";"8"
"1634";"6";"10"
"1635";"10";"6"
"1636";"9";"12"
"1637";"5";"13"
"1638";"9";"9"
"1639";"8";"13"
"1640";"7";"13"
"1641";"7";"13"
"1642";"6";"14"
"1643";"2";"19"
"1644";"7";"14"
"1645";"5";"17"
"1646";"6";"16"
"1647";"5";"15"
"1648";"3";"18"
"1649";"4";"17"
"1650";"4";"14"
"1651";"0";"19"
"1652";"4";"15"
"1653";"2";"17"
"1654";"2";"17"
"1655";"0";"21"
"1656";"9";"12"
"1657";"9";"13"
"1658";"6";"16"
"1659";"8";"14"
"1660";"8";"13"
"1661";"5";"17"
"1662";"9";"13"
"1663";"10";"12"
"1664";"10";"11"
"1665";"9";"14"
"1666";"8";"15"
"1667";"8";"14"
"1668";"7";"15"
"1669";"10";"12"
"1670";"8";"13"
"1671";"7";"14"
"1672";"6";"15"
"1673";"3";"16"
"1674";"6";"13"
"1675";"5";"13"
"1676";"3";"14"
"1677";"2";"15"
"1678";"3";"14"
"1679";"0";"15"
"1680";"0";"15"
"1681";"0";"15"
"1682";"0";"13"
"1683";"0";"14"
"1684";"0";"16"
"1685";"0";"15"
"1686";"1";"14"
"1687";"0";"15"
"1688";"0";"13"
"1689";"0";"17"
"1690";"2";"15"
"1691";"0";"12"
"1692";"0";"16"
"1693";"2";"14"
"1694";"1";"13"
"1695";"2";"12"
"1696";"0";"15"
"1697";"6";"9"
"1698";"4";"15"
"1699";"8";"11"
"1700";"5";"12"
"1701";"4";"13"
"1702";"4";"14"
"1703";"11";"7"
"1704";"10";"12"
"1705";"10";"13"
"1706";"13";"10"
"1707";"12";"15"
"1708";"12";"12"
"1709";"12";"10"
"1710";"12";"11"
"1711";"11";"13"
"1712";"11";"9"
"1713";"11";"12"
"1714";"11";"12"
"1715";"11";"11"
"1716";"10";"12"
"1717";"10";"10"
"1718";"7";"13"
"1719";"11";"9"
"1720";"11";"9"
"1721";"10";"12"
"1722";"14";"8"
"1723";"13";"9"
"1724";"13";"12"
"1725";"15";"9"
"1726";"14";"9"
"1727";"13";"10"
"1728";"14";"9"
"1729";"15";"8"
"1730";"15";"11"
"1731";"15";"7"
"1732";"15";"8"
"1733";"14";"8"
"1734";"14";"9"
"1735";"15";"7"
"1736";"13";"11"
"1737";"14";"10"
"1738";"13";"12"
"1739";"12";"11"
"1740";"11";"12"
"1741";"10";"15"
"1742";"10";"9"
"1743";"10";"13"
"1744";"10";"12"
"1745";"7";"14"
"1746";"9";"12"
"1747";"7";"13"
"1748";"5";"14"
"1749";"7";"12"
"1750";"7";"12"
"1751";"5";"14"
"1752";"6";"13"
"1753";"6";"13"
"1754";"10";"9"
"1755";"8";"11"
"1756";"7";"11"
"1757";"11";"7"
"1758";"10";"11"
"1759";"8";"12"
"1760";"5";"12"
"1761";"5";"13"
"1762";"7";"11"
"1763";"11";"7"
"1764";"11";"11"
"1765";"10";"12"
"1766";"10";"10"
"1767";"8";"10"
"1768";"9";"9"
"1769";"10";"8"
"1770";"9";"8"
"1771";"7";"11"
"1772";"7";"12"
"1773";"6";"12"
"1774";"5";"13"
"1775";"4";"14"
"1776";"6";"12"
"1777";"7";"11"
"1778";"8";"10"
"1779";"6";"10"
"1780";"4";"13"
"1781";"7";"10"
"1782";"5";"12"
"1783";"5";"13"
"1784";"9";"9"
"1785";"7";"13"
"1786";"7";"12"
"1787";"11";"8"
"1788";"8";"12"
"1789";"9";"11"
"1790";"10";"10"
"1791";"9";"9"
"1792";"9";"9"
"1793";"9";"11"
"1794";"9";"10"
"1795";"9";"9"
"1796";"8";"10"
"1797";"10";"8"
"1798";"9";"10"
"1799";"13";"6"
"1800";"11";"11"
"1801";"12";"10"
"1802";"9";"9"
"1803";"7";"11"
"1804";"5";"9"
"1805";"2";"8"
"1806";"1";"9"
"1807";"0";"10"
"1808";"0";"9"
"1809";"0";"9"
"1810";"0";"13"
"1811";"0";"13"
"1812";"2";"11"
"1813";"2";"11"
"1814";"0";"9"
"1815";"0";"11"
"1816";"0";"9"
"1817";"0";"11"
"1818";"2";"9"
"1819";"2";"6"
"1820";"0";"10"
"1821";"4";"6"
"1822";"4";"8"
"1823";"1";"10"
"1824";"5";"6"
"1825";"4";"6"
"1826";"1";"9"
"1827";"1";"9"
"1828";"1";"8"
"1829";"0";"9"
"1830";"1";"8"
"1831";"3";"6"
"1832";"1";"8"
"1833";"1";"8"
"1834";"0";"9"
"1835";"0";"11"
"1836";"4";"7"
"1837";"4";"7"
"1838";"4";"7"
"1839";"4";"7"
"1840";"4";"7"
"1841";"3";"9"
"1842";"7";"5"
"1843";"7";"6"
"1844";"5";"7"
"1845";"6";"6"
"1846";"6";"6"
"1847";"4";"7"
"1848";"4";"7"
"1849";"6";"5"
"1850";"4";"8"
"1851";"6";"6"
"1852";"6";"5"
"1853";"5";"6"
"1854";"4";"7"
"1855";"4";"5"
"1856";"2";"6"
"1857";"2";"6"
"1858";"2";"6"
"1859";"0";"6"
"1860";"0";"8"
"1861";"0";"6"
"1862";"0";"4"
"1863";"0";"5"
"1864";"0";"4"
"1865";"0";"4"
"1866";"2";"2"
"1867";"2";"2"
"1868";"0";"5"
"1869";"3";"2"
"1870";"3";"4"
"1871";"2";"5"
"1872";"4";"3"
"1873";"4";"3"
"1874";"2";"6"
"1875";"5";"3"
"1876";"5";"5"
"1877";"3";"9"
"1878";"7";"5"
"1879";"7";"5"
"1880";"4";"8"
"1881";"7";"5"
"1882";"6";"5"
"1883";"3";"9"
"1884";"8";"4"
"1885";"7";"6"
"1886";"5";"8"
"1887";"6";"7"
"1888";"6";"7"
"1889";"4";"13"
"1890";"10";"7"
"1891";"10";"9"
"1892";"8";"12"
"1893";"10";"10"
"1894";"10";"7"
"1895";"7";"13"
"1896";"11";"9"
"1897";"10";"9"
"1898";"9";"12"
"1899";"9";"12"
"1900";"9";"12"
"1901";"7";"14"
"1902";"7";"14"
"1903";"10";"11"
"1904";"7";"15"
"1905";"14";"8"
"1906";"14";"10"
"1907";"11";"11"
"1908";"13";"9"
"1909";"12";"9"
"1910";"10";"13"
"1911";"9";"11"
"1912";"10";"10"
"1913";"10";"9"
"1914";"8";"11"
"1915";"8";"11"
"1916";"9";"10"
"1917";"11";"8"
"1918";"11";"8"
"1919";"11";"8"
"1920";"12";"7"
"1921";"11";"7"
"1922";"10";"8"
"1923";"9";"9"
"1924";"12";"6"
"1925";"10";"8"
"1926";"11";"7"
"1927";"11";"5"
"1928";"9";"9"
"1929";"12";"6"
"1930";"12";"6"
"1931";"10";"5"
"1932";"10";"5"
"1933";"10";"4"
"1934";"7";"10"
"1935";"13";"4"
"1936";"14";"3"
"1937";"12";"4"
"1938";"12";"4"
"1939";"13";"3"
"1940";"11";"6"
"1941";"14";"3"
"1942";"13";"5"
"1943";"11";"7"
"1944";"11";"3"
"1945";"10";"4"
"1946";"10";"6"
"1947";"10";"6"
"1948";"10";"5"
"1949";"10";"4"
"1950";"9";"6"
"1951";"9";"9"
"1952";"14";"4"
"1953";"13";"5"
"1954";"13";"6"
"1955";"15";"3"
"1956";"15";"4"
"1957";"15";"3"
"1958";"15";"4"
"1959";"15";"3"
"1960";"15";"4"
"1961";"15";"3"
"1962";"15";"2"
"1963";"15";"1"
"1964";"15";"1"
"1965";"15";"3"
"1966";"15";"0"
"1967";"15";"1"
"1968";"15";"3"
"1969";"15";"2"
"1970";"15";"0"
"1971";"15";"2"
"1972";"15";"1"
"1973";"15";"0"
"1974";"15";"1"
"1975";"15";"1"
"1976";"15";"0"
"1977";"15";"1"
"1978";"15";"1"
"1979";"15";"0"
"1980";"15";"0"
"1981";"15";"0"
"1982";"14";"1"
"1983";"15";"0"
"1984";"14";"2"
"1985";"14";"1"
"1986";"14";"2"
"1987";"15";"1"
"1988";"15";"0"
"1989";"15";"1"
"1990";"15";"0"
"1991";"15";"0"
"1992";"15";"0"
"1993";"15";"0"
"1994";"15";"0"
"1995";"15";"1"
"1996";"14";"1"
"1997";"14";"1"
"1998";"14";"2"
"1999";"14";"2"
"2000";"14";"2"
"2001";"14";"2"
"2002";"14";"2"
"2003";"15";"1"
"2004";"14";"3"
"2005";"14";"3"
"2006";"14";"2"
"2007";"14";"5"
"2008";"14";"5"
"2009";"13";"5"
"2010";"13";"5"
"2011";"13";"6"
"2012";"15";"3"
"2013";"15";"1"
"2014";"14";"3"
"2015";"13";"6"
"2016";"13";"6"
"2017";"11";"7"
"2018";"14";"4"
"2019";"14";"5"
"2020";"12";"7"
"2021";"13";"6"
"2022";"15";"3"
"2023";"14";"5"
"2024";"13";"8"
"2025";"13";"6"
"2026";"11";"7"
"2027";"9";"9"
"2028";"14";"4"
"2029";"13";"5"
"2030";"14";"4"
"2031";"13";"5"
"2032";"14";"4"
"2033";"12";"6"
"2034";"10";"6"
"2035";"9";"7"
"2036";"8";"6"
"2037";"11";"3"
"2038";"11";"3"
"2039";"9";"4"
"2040";"10";"3"
"2041";"10";"2"
"2042";"10";"1"
"2043";"9";"2"
"2044";"9";"2"
"2045";"9";"2"
"2046";"9";"3"
"2047";"9";"4"
"2048";"9";"2"
"2049";"9";"2"
"2050";"9";"3"
"2051";"9";"2"
"2052";"8";"3"
"2053";"7";"4"
"2054";"7";"4"
"2055";"7";"4"
"2056";"8";"3"
"2057";"8";"2"
"2058";"7";"3"
"2059";"9";"1"
"2060";"8";"2"
"2061";"6";"6"
"2062";"6";"6"
"2063";"11";"1"
"2064";"9";"5"
"2065";"8";"5"
"2066";"12";"1"
"2067";"12";"2"
"2068";"12";"2"
"2069";"12";"1"
"2070";"12";"3"
"2071";"12";"1"
"2072";"12";"2"
"2073";"12";"1"
"2074";"12";"2"
"2075";"12";"1"
"2076";"12";"0"
"2077";"12";"2"
"2078";"12";"0"
"2079";"12";"1"
"2080";"12";"1"
"2081";"12";"1"
"2082";"11";"2"
"2083";"11";"2"
"2084";"13";"0"
"2085";"13";"1"
"2086";"13";"1"
"2087";"13";"1"
"2088";"13";"1"
"2089";"12";"3"
"2090";"15";"0"
"2091";"15";"2"
"2092";"15";"2"
"2093";"15";"1"
"2094";"15";"1"
"2095";"15";"1"
"2096";"15";"1"
"2097";"15";"1"
"2098";"15";"4"
"2099";"15";"2"
"2100";"14";"4"
"2101";"15";"3"
"2102";"15";"3"
"2103";"15";"4"
"2104";"15";"4"
"2105";"15";"3"
"2106";"15";"3"
"2107";"14";"2"
"2108";"14";"4"
"2109";"13";"3"
"2110";"14";"2"
"2111";"13";"3"
"2112";"13";"3"
"2113";"13";"3"
"2114";"13";"3"
"2115";"13";"3"
"2116";"12";"4"
"2117";"13";"3"
"2118";"13";"4"
"2119";"13";"4"
"2120";"13";"3"
"2121";"12";"4"
"2122";"12";"4"
"2123";"12";"4"
"2124";"12";"5"
"2125";"11";"7"
"2126";"11";"6"
"2127";"10";"6"
"2128";"9";"5"
"2129";"9";"5"
"2130";"8";"5"
"2131";"8";"5"
"2132";"7";"6"
"2133";"6";"7"
"2134";"7";"6"
"2135";"7";"6"
"2136";"8";"5"
"2137";"6";"7"
"2138";"5";"7"
"2139";"7";"5"
"2140";"7";"5"
"2141";"7";"5"
"2142";"7";"4"
"2143";"7";"4"
"2144";"4";"7"
"2145";"6";"5"
"2146";"7";"4"
"2147";"6";"5"
"2148";"6";"6"
"2149";"6";"7"
"2150";"6";"7"
"2151";"9";"4"
"2152";"9";"5"
"2153";"9";"6"
"2154";"8";"5"
"2155";"8";"5"
"2156";"8";"3"
"2157";"8";"3"
"2158";"8";"4"
"2159";"7";"5"
"2160";"9";"3"
"2161";"8";"3"
"2162";"7";"4"
"2163";"8";"3"
"2164";"8";"3"
"2165";"8";"4"
"2166";"7";"5"
"2167";"7";"5"
"2168";"7";"5"
"2169";"6";"4"
"2170";"6";"5"
"2171";"8";"3"
"2172";"8";"4"
"2173";"8";"4"
"2174";"8";"3"
"2175";"5";"8"
"2176";"7";"6"
"2177";"10";"3"
"2178";"9";"5"
"2179";"11";"3"
"2180";"10";"3"
"2181";"10";"3"
"2182";"10";"5"
"2183";"10";"4"
"2184";"10";"5"
"2185";"10";"3"
"2186";"10";"3"
"2187";"10";"3"
"2188";"10";"3"
"2189";"10";"3"
"2190";"10";"2"
"2191";"10";"2"
"2192";"10";"2"
"2193";"10";"2"
"2194";"10";"2"
"2195";"10";"2"
"2196";"10";"2"
"2197";"9";"3"
"2198";"10";"2"
"2199";"9";"3"
"2200";"9";"3"
"2201";"11";"1"
"2202";"11";"1"
"2203";"11";"2"
"2204";"11";"1"
"2205";"11";"1"
"2206";"11";"1"
"2207";"11";"1"
"2208";"11";"1"
"2209";"11";"2"
"2210";"11";"1"
"2211";"11";"0"
"2212";"11";"1"
"2213";"11";"2"
"2214";"10";"2"
"2215";"10";"2"
"2216";"12";"0"
"2217";"12";"1"
"2218";"12";"1"
"2219";"12";"0"
"2220";"12";"0"
"2221";"12";"1"
"2222";"12";"1"
"2223";"12";"1"
"2224";"12";"1"
"2225";"12";"1"
"2226";"11";"2"
"2227";"11";"2"
"2228";"12";"1"
"2229";"11";"2"
"2230";"12";"1"
"2231";"12";"1"
"2232";"12";"1"
"2233";"12";"1"
"2234";"12";"1"
"2235";"12";"1"
"2236";"12";"1"
"2237";"12";"1"
"2238";"12";"1"
"2239";"11";"2"
"2240";"12";"1"
"2241";"11";"1"
"2242";"11";"2"
"2243";"12";"1"
"2244";"12";"1"
"2245";"12";"1"
"2246";"12";"1"
"2247";"12";"1"
"2248";"12";"1"
"2249";"12";"1"
"2250";"12";"1"
"2251";"12";"1"
"2252";"12";"0"
"2253";"12";"0"
"2254";"12";"2"
"2255";"12";"1"
"2256";"11";"2"
"2257";"11";"3"
"2258";"13";"1"
"2259";"12";"2"
"2260";"12";"2"
"2261";"12";"2"
"2262";"12";"2"
"2263";"12";"1"
"2264";"12";"2"
"2265";"11";"2"
"2266";"12";"1"
"2267";"12";"1"
"2268";"12";"1"
"2269";"12";"1"
"2270";"12";"3"
"2271";"11";"2"
"2272";"11";"3"
"2273";"11";"3"
"2274";"10";"3"
"2275";"10";"3"
"2276";"10";"2"
"2277";"9";"3"
"2278";"10";"2"
"2279";"10";"2"
"2280";"9";"3"
"2281";"10";"2"
"2282";"10";"2"
"2283";"10";"2"
"2284";"10";"2"
"2285";"10";"2"
"2286";"10";"2"
"2287";"10";"2"
"2288";"10";"2"
"2289";"9";"4"
"2290";"9";"3"
"2291";"10";"2"
"2292";"10";"2"
"2293";"10";"2"
"2294";"10";"2"
"2295";"10";"2"
"2296";"9";"3"
"2297";"10";"2"
"2298";"10";"3"
"2299";"10";"1"
"2300";"10";"2"
"2301";"9";"3"
"2302";"9";"2"
"2303";"9";"2"
"2304";"9";"3"
"2305";"9";"3"
"2306";"8";"2"
"2307";"7";"4"
"2308";"7";"4"
"2309";"7";"3"
"2310";"8";"2"
"2311";"8";"2"
"2312";"8";"4"
"2313";"8";"3"
"2314";"8";"3"
"2315";"8";"3"
"2316";"8";"3"
"2317";"7";"3"
"2318";"7";"3"
"2319";"7";"3"
"2320";"7";"3"
"2321";"7";"3"
"2322";"7";"4"
"2323";"7";"4"
"2324";"7";"3"
"2325";"7";"3"
"2326";"7";"2"
"2327";"7";"2"
"2328";"7";"3"
"2329";"7";"3"
"2330";"7";"2"
"2331";"7";"3"
"2332";"7";"3"
"2333";"7";"2"
"2334";"7";"2"
"2335";"7";"1"
"2336";"7";"1"
"2337";"7";"1"
"2338";"7";"2"
"2339";"7";"2"
"2340";"7";"2"
"2341";"7";"3"
"2342";"7";"2"
"2343";"7";"2"
"2344";"7";"1"
"2345";"7";"2"
"2346";"7";"1"
"2347";"7";"1"
"2348";"7";"2"
"2349";"7";"1"
"2350";"7";"3"
"2351";"7";"2"
"2352";"7";"3"
"2353";"7";"3"
"2354";"7";"2"
"2355";"7";"3"
"2356";"6";"2"
"2357";"6";"2"
"2358";"6";"2"
"2359";"6";"2"
"2360";"6";"2"
"2361";"6";"1"
"2362";"6";"1"
"2363";"6";"1"
"2364";"6";"1"
"2365";"6";"1"
"2366";"6";"1"
"2367";"6";"1"
"2368";"6";"1"
"2369";"6";"1"
"2370";"6";"1"
"2371";"6";"1"
"2372";"5";"2"
"2373";"7";"0"
"2374";"7";"0"
"2375";"6";"2"
"2376";"8";"0"
"2377";"8";"0"
"2378";"8";"1"
"2379";"8";"0"
"2380";"8";"1"
"2381";"8";"1"
"2382";"8";"2"
"2383";"8";"2"
"2384";"8";"2"
"2385";"8";"2"
"2386";"8";"1"
"2387";"8";"2"
"2388";"8";"3"
"2389";"8";"3"
"2390";"8";"3"
"2391";"7";"3"
"2392";"7";"3"
"2393";"7";"3"
"2394";"7";"2"
"2395";"7";"1"
"2396";"7";"1"
"2397";"7";"1"
"2398";"7";"1"
"2399";"7";"1"
"2400";"7";"1"
"2401";"7";"1"
"2402";"7";"1"
"2403";"7";"1"
"2404";"7";"1"
"2405";"7";"1"
"2406";"7";"1"
"2407";"7";"1"
"2408";"7";"1"
"2409";"7";"1"
"2410";"7";"1"
"2411";"7";"1"
"2412";"7";"1"
"2413";"7";"1"
"2414";"7";"1"
"2415";"7";"1"
"2416";"7";"1"
"2417";"7";"1"
"2418";"7";"1"
"2419";"7";"1"
"2420";"7";"2"
"2421";"7";"1"
"2422";"7";"1"
"2423";"7";"2"
"2424";"7";"1"
"2425";"7";"1"
"2426";"7";"1"
"2427";"7";"1"
"2428";"7";"0"
"2429";"7";"0"
"2430";"7";"3"
"2431";"7";"2"
"2432";"7";"0"
"2433";"7";"1"
"2434";"7";"1"
"2435";"7";"1"
"2436";"7";"2"
"2437";"7";"1"
"2438";"7";"2"
"2439";"6";"1"
"2440";"6";"1"
"2441";"5";"2"
"2442";"6";"1"
"2443";"5";"2"
"2444";"5";"2"
"2445";"5";"3"
"2446";"5";"2"
"2447";"4";"3"
"2448";"6";"1"
"2449";"6";"1"
"2450";"4";"3"
"2451";"5";"2"
"2452";"5";"2"
"2453";"5";"2"
"2454";"6";"1"
"2455";"6";"1"
"2456";"5";"3"
"2457";"6";"2"
"2458";"6";"2"
"2459";"5";"3"
"2460";"6";"2"
"2461";"6";"2"
"2462";"6";"2"
"2463";"6";"1"
"2464";"6";"2"
"2465";"6";"2"
"2466";"6";"2"
"2467";"6";"2"
"2468";"6";"2"
"2469";"6";"2"
"2470";"5";"3"
"2471";"7";"1"
"2472";"7";"1"
"2473";"7";"1"
"2474";"7";"1"
"2475";"7";"1"
"2476";"7";"1"
"2477";"7";"2"
"2478";"7";"2"
"2479";"7";"2"
"2480";"7";"1"
"2481";"7";"1"
"2482";"6";"1"
"2483";"6";"1"
"2484";"6";"1"
"2485";"6";"1"
"2486";"6";"1"
"2487";"6";"1"
"2488";"6";"1"
"2489";"6";"1"
"2490";"7";"0"
"2491";"7";"0"
"2492";"6";"1"
"2493";"7";"0"
"2494";"7";"0"
"2495";"6";"1"
"2496";"7";"0"
"2497";"7";"0"
"2498";"7";"0"
"2499";"7";"0"
"2500";"7";"0"
"2501";"7";"0"
"2502";"7";"0"
"2503";"7";"0"
"2504";"7";"0"
"2505";"7";"0"
"2506";"7";"0"
"2507";"7";"0"
"2508";"7";"0"
"2509";"7";"0"
"2510";"7";"0"
"2511";"7";"1"
"2512";"7";"2"
"2513";"7";"2"
"2514";"7";"3"
"2515";"7";"3"
"2516";"7";"3"
"2517";"6";"3"
"2518";"6";"3"
"2519";"6";"3"
"2520";"5";"3"
"2521";"5";"3"
"2522";"5";"3"
"2523";"5";"3"
"2524";"5";"3"
"2525";"5";"2"
"2526";"5";"2"
"2527";"5";"2"
"2528";"5";"2"
"2529";"5";"2"
"2530";"5";"2"
"2531";"5";"2"
"2532";"5";"2"
"2533";"5";"2"
"2534";"5";"2"
"2535";"5";"2"
"2536";"5";"2"
"2537";"5";"2"
"2538";"5";"2"
"2539";"5";"2"
"2540";"5";"2"
"2541";"5";"2"
"2542";"5";"2"
"2543";"5";"2"
"2544";"5";"2"
"2545";"5";"2"
"2546";"5";"2"
"2547";"5";"2"
"2548";"5";"2"
"2549";"5";"3"
"2550";"5";"2"
"2551";"5";"2"
"2552";"5";"3"
"2553";"5";"2"
"2554";"5";"2"
"2555";"5";"4"
"2556";"5";"3"
"2557";"5";"2"
"2558";"5";"3"
"2559";"5";"3"
"2560";"5";"3"
"2561";"5";"2"
"2562";"5";"3"
"2563";"5";"2"
"2564";"5";"2"
"2565";"5";"2"
"2566";"5";"2"
"2567";"5";"1"
"2568";"5";"1"
"2569";"5";"1"
"2570";"5";"1"
"2571";"5";"1"
"2572";"5";"1"
"2573";"5";"0"
"2574";"5";"0"
"2575";"5";"0"
"2576";"5";"0"
"2577";"5";"0"
"2578";"5";"0"
"2579";"5";"0"
"2580";"5";"0"
"2581";"5";"0"
"2582";"5";"0"
"2583";"5";"0"
"2584";"5";"0"
"2585";"5";"0"
"2586";"5";"0"
"2587";"5";"0"
"2588";"5";"0"
"2589";"5";"0"
"2590";"5";"0"
"2591";"5";"0"
"2592";"5";"0"
"2593";"5";"0"
"2594";"5";"0"
"2595";"5";"0"
"2596";"5";"0"
"2597";"5";"0"
"2598";"5";"0"
"2599";"5";"0"
"2600";"5";"0"
"2601";"5";"0"
"2602";"5";"0"
"2603";"5";"0"
"2604";"5";"0"
"2605";"5";"0"
"2606";"5";"0"
"2607";"5";"0"
"2608";"5";"0"
"2609";"5";"0"
"2610";"5";"0"
"2611";"5";"0"
"2612";"5";"0"
"2613";"5";"0"
"2614";"5";"0"
"2615";"5";"0"
"2616";"5";"0"
"2617";"5";"0"
"2618";"5";"0"
"2619";"5";"0"
"2620";"5";"0"
"2621";"5";"0"
"2622";"5";"0"
"2623";"5";"0"
"2624";"5";"0"
"2625";"5";"0"
"2626";"5";"0"
"2627";"5";"0"
"2628";"5";"1"
